    21  0.12576879E-03    0.12576879E-03    0.34826664E-03    0.40841474E-03    0.40841474E-03    0.70058497E-03    0.78158220E-03    0.78158220E-03    0.88818875E-03   
    22  0.13048343E-03    0.13048343E-03    0.35759566E-03    0.40820229E-03    0.40820229E-03    0.69979179E-03    0.78203910E-03    0.78203910E-03    0.91003209E-03   
    23  0.13503029E-03    0.13503029E-03    0.36577288E-03    0.40798388E-03    0.40798388E-03    0.69857985E-03    0.78251398E-03    0.78251398E-03    0.93148244E-03   
    24  0.13941136E-03    0.13941136E-03    0.37275062E-03    0.40776759E-03    0.40776759E-03    0.69719883E-03    0.78300087E-03    0.78300087E-03    0.95228483E-03   
    25  0.14362888E-03    0.14362888E-03    0.37848626E-03    0.40756218E-03    0.40756218E-03    0.69583124E-03    0.78349332E-03    0.78349332E-03    0.97226033E-03   
    26  0.14768534E-03    0.14768534E-03    0.38294444E-03    0.40737682E-03    0.40737682E-03    0.69461573E-03    0.78398462E-03    0.78398462E-03    0.99127981E-03   
    27  0.15158332E-03    0.15158332E-03    0.38609946E-03    0.40722086E-03    0.40722086E-03    0.69365974E-03    0.78446792E-03    0.78446792E-03    0.10092483E-02   
    28  0.15532552E-03    0.15532552E-03    0.38793754E-03    0.40710349E-03    0.40710349E-03    0.69304625E-03    0.78493643E-03    0.78493643E-03    0.10260952E-02   
    29  0.15891463E-03    0.15891463E-03    0.38845864E-03    0.40703353E-03    0.40703353E-03    0.69283736E-03    0.78538358E-03    0.78538358E-03    0.10417688E-02   
    30  0.16235338E-03    0.16235338E-03    0.38767754E-03    0.40701908E-03    0.40701908E-03    0.69307654E-03    0.78580319E-03    0.78580319E-03    0.10562321E-02   
    31  0.16564447E-03    0.16564447E-03    0.38562387E-03    0.40706733E-03    0.40706733E-03    0.69379057E-03    0.78618961E-03    0.78618961E-03    0.10694601E-02   
    32  0.16879059E-03    0.16879059E-03    0.38234115E-03    0.40718428E-03    0.40718428E-03    0.69499166E-03    0.78653784E-03    0.78653784E-03    0.10814388E-02   
    33  0.17179440E-03    0.17179440E-03    0.37788494E-03    0.40737460E-03    0.40737460E-03    0.69667998E-03    0.78684366E-03    0.78684366E-03    0.10921632E-02   
    34  0.17465851E-03    0.17465851E-03    0.37232036E-03    0.40764139E-03    0.40764139E-03    0.69884628E-03    0.78710368E-03    0.78710368E-03    0.11016373E-02   
    35  0.17738556E-03    0.17738556E-03    0.36571953E-03    0.40798613E-03    0.40798613E-03    0.70147457E-03    0.78731546E-03    0.78731546E-03    0.11098727E-02   
    36  0.17997812E-03    0.17997812E-03    0.35815904E-03    0.40840861E-03    0.40840861E-03    0.70454442E-03    0.78747748E-03    0.78747748E-03    0.11168892E-02   
    37  0.18243876E-03    0.18243876E-03    0.34971783E-03    0.40890687E-03    0.40890687E-03    0.70803274E-03    0.78758921E-03    0.78758921E-03    0.11227134E-02   
    38  0.18477001E-03    0.18477001E-03    0.34047570E-03    0.40947724E-03    0.40947724E-03    0.71191495E-03    0.78765109E-03    0.78765109E-03    0.11273796E-02   
    39  0.18697434E-03    0.18697434E-03    0.33051229E-03    0.41011446E-03    0.41011446E-03    0.71616554E-03    0.78766449E-03    0.78766449E-03    0.11309290E-02   
    40  0.18905414E-03    0.18905414E-03    0.31990672E-03    0.41081171E-03    0.41081171E-03    0.72075800E-03    0.78763170E-03    0.78763170E-03    0.11334100E-02   
    41  0.19101173E-03    0.19101173E-03    0.30873767E-03    0.41156083E-03    0.41156083E-03    0.72566439E-03    0.78755583E-03    0.78755583E-03    0.11348783E-02   
    42  0.19284928E-03    0.19284928E-03    0.29708396E-03    0.41235246E-03    0.41235246E-03    0.73085444E-03    0.78744076E-03    0.78744076E-03    0.11353966E-02   
    43  0.19456880E-03    0.19456880E-03    0.28502547E-03    0.41317626E-03    0.41317626E-03    0.73629447E-03    0.78729104E-03    0.78729104E-03    0.11350355E-02   
    44  0.19617214E-03    0.19617214E-03    0.27264449E-03    0.41402114E-03    0.41402114E-03    0.74194616E-03    0.78711177E-03    0.78711177E-03    0.11338732E-02   
    45  0.19766090E-03    0.19766090E-03    0.26002739E-03    0.41487546E-03    0.41487546E-03    0.74776522E-03    0.78690854E-03    0.78690854E-03    0.11319959E-02   
    46  0.19903650E-03    0.19903650E-03    0.24726678E-03    0.41572728E-03    0.41572728E-03    0.75370008E-03    0.78668723E-03    0.78668723E-03    0.11294981E-02   
    47  0.20030010E-03    0.20030010E-03    0.23446411E-03    0.41656459E-03    0.41656459E-03    0.75969070E-03    0.78645396E-03    0.78645396E-03    0.11264829E-02   
    48  0.20145261E-03    0.20145261E-03    0.22173281E-03    0.41737551E-03    0.41737551E-03    0.76566755E-03    0.78621495E-03    0.78621495E-03    0.11230620E-02   
    49  0.20249474E-03    0.20249474E-03    0.20920215E-03    0.41814854E-03    0.41814854E-03    0.77155088E-03    0.78597635E-03    0.78597635E-03    0.11193560E-02   
    50  0.19702158E-03    0.20342698E-03    0.20342698E-03    0.41887269E-03    0.41887269E-03    0.77725057E-03    0.78574417E-03    0.78574417E-03    0.11154932E-02   
    51  0.18536546E-03    0.20424960E-03    0.20424960E-03    0.41953771E-03    0.41953771E-03    0.78266667E-03    0.78552415E-03    0.78552415E-03    0.11116094E-02   
    52  0.17443741E-03    0.20496277E-03    0.20496277E-03    0.42013419E-03    0.42013419E-03    0.78532163E-03    0.78532163E-03    0.78769092E-03    0.11078450E-02   
    53  0.16447293E-03    0.20556649E-03    0.20556649E-03    0.42065375E-03    0.42065375E-03    0.78514147E-03    0.78514147E-03    0.79220968E-03    0.11043424E-02   
    54  0.15573764E-03    0.20606069E-03    0.20606069E-03    0.42108909E-03    0.42108909E-03    0.78498794E-03    0.78498794E-03    0.79610835E-03    0.11012408E-02   
    55  0.14851759E-03    0.20644527E-03    0.20644527E-03    0.42143413E-03    0.42143413E-03    0.78486465E-03    0.78486465E-03    0.79927736E-03    0.10986702E-02   
    56  0.14309799E-03    0.20672008E-03    0.20672008E-03    0.42168406E-03    0.42168406E-03    0.78477448E-03    0.78477448E-03    0.80161957E-03    0.10967438E-02   
    57  0.13972915E-03    0.20688502E-03    0.20688502E-03    0.42183542E-03    0.42183542E-03    0.78471953E-03    0.78471953E-03    0.80305805E-03    0.10955502E-02   
    58  0.13858528E-03    0.20694001E-03    0.20694001E-03    0.42188611E-03    0.42188611E-03    0.78470107E-03    0.78470107E-03    0.80354325E-03    0.10951459E-02   
    59  0.13864377E-03    0.20697357E-03    0.20723389E-03    0.42198065E-03    0.42212244E-03    0.78456671E-03    0.78486285E-03    0.80355967E-03    0.10948167E-02   
    60  0.13881856E-03    0.20695510E-03    0.20822838E-03    0.42214498E-03    0.42294651E-03    0.78425956E-03    0.78525554E-03    0.80360606E-03    0.10938312E-02   
    61  0.13910755E-03    0.20692509E-03    0.20986435E-03    0.42241877E-03    0.42430605E-03    0.78375888E-03    0.78590929E-03    0.80367440E-03    0.10921958E-02   
    62  0.13950731E-03    0.20688463E-03    0.21211059E-03    0.42280188E-03    0.42618055E-03    0.78307978E-03    0.78682299E-03    0.80375299E-03    0.10899209E-02   
    63  0.14001309E-03    0.20683517E-03    0.21492548E-03    0.42329395E-03    0.42854199E-03    0.78224070E-03    0.78799502E-03    0.80382824E-03    0.10870212E-02   
    64  0.14061891E-03    0.20677843E-03    0.21825874E-03    0.42389434E-03    0.43135545E-03    0.78126177E-03    0.78942330E-03    0.80388635E-03    0.10835157E-02   
    65  0.14131763E-03    0.20671628E-03    0.22205333E-03    0.42460196E-03    0.43457988E-03    0.78016360E-03    0.79110521E-03    0.80391458E-03    0.10794273E-02   
    66  0.14210108E-03    0.20665065E-03    0.22624732E-03    0.42541507E-03    0.43816898E-03    0.77896668E-03    0.79303755E-03    0.80390195E-03    0.10747833E-02   
    67  0.14296014E-03    0.20658338E-03    0.23077566E-03    0.42633106E-03    0.44207204E-03    0.77769099E-03    0.79521651E-03    0.80383964E-03    0.10696149E-02   
    68  0.14388483E-03    0.20651614E-03    0.23557163E-03    0.42734620E-03    0.44623492E-03    0.77635600E-03    0.79763755E-03    0.80372113E-03    0.10639577E-02   
    69  0.14486446E-03    0.20645032E-03    0.24056814E-03    0.42845532E-03    0.45060093E-03    0.77498064E-03    0.80029532E-03    0.80354217E-03    0.10578512E-02   
    70  0.14588774E-03    0.20638692E-03    0.24569863E-03    0.42965155E-03    0.45511172E-03    0.77358337E-03    0.80318345E-03    0.80330076E-03    0.10513393E-02   
    71  0.14694282E-03    0.20632660E-03    0.25089785E-03    0.43092602E-03    0.45970817E-03    0.77218220E-03    0.80299712E-03    0.80629434E-03    0.10444703E-02   
    72  0.14801745E-03    0.20626957E-03    0.25610235E-03    0.43226758E-03    0.46433116E-03    0.77079466E-03    0.80263360E-03    0.80961871E-03    0.10372966E-02   
    73  0.14909899E-03    0.20621576E-03    0.26125086E-03    0.43366261E-03    0.46892233E-03    0.76943765E-03    0.80221466E-03    0.81314506E-03    0.10298758E-02   
    74  0.15017455E-03    0.20616478E-03    0.26628455E-03    0.43509490E-03    0.47342483E-03    0.76812726E-03    0.80174686E-03    0.81685888E-03    0.10222705E-02   
    75  0.15123102E-03    0.20611616E-03    0.27114727E-03    0.43654561E-03    0.47778390E-03    0.76687857E-03    0.80123880E-03    0.82074142E-03    0.10145493E-02   
    76  0.15225516E-03    0.20606941E-03    0.27578569E-03    0.43799346E-03    0.48194754E-03    0.76570531E-03    0.80070106E-03    0.82476807E-03    0.10067878E-02   
    77  0.15323370E-03    0.20602418E-03    0.28014954E-03    0.43941498E-03    0.48586702E-03    0.76461963E-03    0.80014601E-03    0.82890608E-03    0.99907029E-03   
    78  0.15415350E-03    0.20598041E-03    0.28419180E-03    0.44078496E-03    0.48949734E-03    0.76363181E-03    0.79958763E-03    0.83311141E-03    0.99149206E-03   
    79  0.15500165E-03    0.20593839E-03    0.28786899E-03    0.44207716E-03    0.49279767E-03    0.76275012E-03    0.79904117E-03    0.83732460E-03    0.98416251E-03   
    80  0.15576574E-03    0.20589879E-03    0.29114146E-03    0.44326501E-03    0.49573166E-03    0.76198068E-03    0.79852269E-03    0.84146550E-03    0.97720950E-03   
    81  0.15643410E-03    0.20586265E-03    0.29397377E-03    0.44432262E-03    0.49826767E-03    0.76132759E-03    0.79804848E-03    0.84542726E-03    0.97078429E-03   
    82  0.15699608E-03    0.20583126E-03    0.29633503E-03    0.44522571E-03    0.50037891E-03    0.76079315E-03    0.79763436E-03    0.84907088E-03    0.96506584E-03   
    83  0.15744240E-03    0.20580604E-03    0.29819930E-03    0.44595268E-03    0.50204353E-03    0.76037820E-03    0.79729490E-03    0.85222377E-03    0.96026122E-03   
    84  0.15776545E-03    0.20578831E-03    0.29954596E-03    0.44648553E-03    0.50324460E-03    0.76008261E-03    0.79704255E-03    0.85468843E-03    0.95659593E-03   
    85  0.15795961E-03    0.20577915E-03    0.30036002E-03    0.44681073E-03    0.50397011E-03    0.75990583E-03    0.79688688E-03    0.85626870E-03    0.95428679E-03   
    86  0.15802157E-03    0.20577914E-03    0.30063239E-03    0.44691988E-03    0.50421285E-03    0.75984728E-03    0.79683394E-03    0.85681437E-03    0.95349666E-03   
    87  0.15811844E-03    0.20587811E-03    0.30048287E-03    0.44666891E-03    0.50414755E-03    0.75985909E-03    0.79676394E-03    0.85654755E-03    0.95394275E-03   
    88  0.15837201E-03    0.20618834E-03    0.30003609E-03    0.44584102E-03    0.50401423E-03    0.75990200E-03    0.79657146E-03    0.85576516E-03    0.95523614E-03   
    89  0.15871855E-03    0.20674087E-03    0.29929545E-03    0.44433505E-03    0.50390565E-03    0.75998784E-03    0.79627919E-03    0.85451286E-03    0.95728854E-03   
    90  0.15909834E-03    0.20756309E-03    0.29826829E-03    0.44207526E-03    0.50390482E-03    0.76012728E-03    0.79590718E-03    0.85285440E-03    0.95999020E-03   
    91  0.15945970E-03    0.20867532E-03    0.29696575E-03    0.43902652E-03    0.50407098E-03    0.76033011E-03    0.79547122E-03    0.85086318E-03    0.96322036E-03   
    92  0.15976244E-03    0.21008767E-03    0.29540265E-03    0.43520288E-03    0.50443158E-03    0.76060549E-03    0.79498152E-03    0.84861546E-03    0.96685578E-03   
    93  0.15997989E-03    0.21179798E-03    0.29359739E-03    0.43066687E-03    0.50498308E-03    0.76096238E-03    0.79444182E-03    0.84618638E-03    0.97077652E-03   
    94  0.16009923E-03    0.21379142E-03    0.29157197E-03    0.42552162E-03    0.50569837E-03    0.76140964E-03    0.79384912E-03    0.84364813E-03    0.97486908E-03   
    95  0.16011995E-03    0.21604140E-03    0.28935204E-03    0.41989993E-03    0.50653668E-03    0.76195599E-03    0.79319404E-03    0.84106956E-03    0.97902787E-03   
    96  0.16005119E-03    0.21851146E-03    0.28696716E-03    0.41395419E-03    0.50745232E-03    0.76260962E-03    0.79246202E-03    0.83851624E-03    0.98315559E-03   
    97  0.15990870E-03    0.22115733E-03    0.28445117E-03    0.40784851E-03    0.50840060E-03    0.76337743E-03    0.79163549E-03    0.83605018E-03    0.98716328E-03   
    98  0.15971185E-03    0.22392840E-03    0.28184283E-03    0.40175304E-03    0.50934119E-03    0.76426394E-03    0.79069712E-03    0.83372878E-03    0.99097014E-03   
    99  0.15948127E-03    0.22676807E-03    0.27918679E-03    0.39583963E-03    0.51023953E-03    0.76526978E-03    0.78963405E-03    0.83160303E-03    0.99450347E-03   
   100  0.15923714E-03    0.22961251E-03    0.27653543E-03    0.39027814E-03    0.51106701E-03    0.76638954E-03    0.78844303E-03    0.82971515E-03    0.99769868E-03   
   101  0.15899797E-03    0.23238732E-03    0.27395215E-03    0.38523271E-03    0.51180070E-03    0.76760855E-03    0.78713619E-03    0.82809651E-03    0.10004993E-02   
   102  0.15877991E-03    0.23500103E-03    0.27151749E-03    0.38085738E-03    0.51242266E-03    0.76889716E-03    0.78574783E-03    0.82676677E-03    0.10028572E-02   
   103  0.15859637E-03    0.23733496E-03    0.26933903E-03    0.37729111E-03    0.51291930E-03    0.77019953E-03    0.78434479E-03    0.82573484E-03    0.10047327E-02   
   104  0.15845782E-03    0.23923193E-03    0.26756303E-03    0.37465180E-03    0.51328077E-03    0.77141064E-03    0.78304665E-03    0.82500171E-03    0.10060947E-02   
   105  0.15837174E-03    0.24049793E-03    0.26637390E-03    0.37303001E-03    0.51350039E-03    0.77233784E-03    0.78206040E-03    0.82456417E-03    0.10069208E-02   
   106  0.15834260E-03    0.24094754E-03    0.26595030E-03    0.37248297E-03    0.51357433E-03    0.77270146E-03    0.78167608E-03    0.82441855E-03    0.10071976E-02   
   107  0.16007314E-03    0.24357185E-03    0.26987650E-03    0.37026797E-03    0.51593474E-03    0.77025638E-03    0.78097239E-03    0.82708309E-03    0.10018302E-02   
   108  0.16184039E-03    0.24620280E-03    0.27371649E-03    0.36854125E-03    0.51768826E-03    0.76758459E-03    0.78018957E-03    0.82980676E-03    0.99675214E-03   
   109  0.16363846E-03    0.24883343E-03    0.27748492E-03    0.36735520E-03    0.51885009E-03    0.76470169E-03    0.77932353E-03    0.83253970E-03    0.99200454E-03   
   110  0.16546055E-03    0.25145776E-03    0.28121422E-03    0.36674288E-03    0.51944346E-03    0.76162833E-03    0.77837116E-03    0.83522464E-03    0.98762568E-03   
   111  0.16729876E-03    0.25407076E-03    0.28495478E-03    0.36671490E-03    0.51949726E-03    0.75839008E-03    0.77733070E-03    0.83779850E-03    0.98365074E-03   
   112  0.16914375E-03    0.25666829E-03    0.28877217E-03    0.36725896E-03    0.51904364E-03    0.75501717E-03    0.77620187E-03    0.84019495E-03    0.98011067E-03   
   113  0.17098458E-03    0.25924696E-03    0.29274112E-03    0.36834261E-03    0.51811587E-03    0.75154416E-03    0.77498587E-03    0.84234777E-03    0.97703037E-03   
   114  0.17280853E-03    0.26180397E-03    0.29693704E-03    0.36991875E-03    0.51674652E-03    0.74800946E-03    0.77368525E-03    0.84419505E-03    0.97442604E-03   
   115  0.17460100E-03    0.26433685E-03    0.30142643E-03    0.37193264E-03    0.51496612E-03    0.74445469E-03    0.77230370E-03    0.84568369E-03    0.97230209E-03   
   116  0.17634559E-03    0.26684317E-03    0.30625760E-03    0.37432940E-03    0.51280234E-03    0.74092400E-03    0.77084577E-03    0.84677362E-03    0.97064809E-03   
   117  0.17802418E-03    0.26932011E-03    0.31145273E-03    0.37706099E-03    0.51027971E-03    0.73746323E-03    0.76931663E-03    0.84744093E-03    0.96943639E-03   
   118  0.17961727E-03    0.27176400E-03    0.31700172E-03    0.38009251E-03    0.50741977E-03    0.73411894E-03    0.76772184E-03    0.84767921E-03    0.96862139E-03   
   119  0.18110424E-03    0.27416977E-03    0.32285765E-03    0.38340775E-03    0.50424175E-03    0.73093738E-03    0.76606725E-03    0.84749861E-03    0.96814056E-03   
   120  0.18246390E-03    0.27653028E-03    0.32893381E-03    0.38701404E-03    0.50076351E-03    0.72796338E-03    0.76435890E-03    0.84692296E-03    0.96791736E-03   
   121  0.18367492E-03    0.27883576E-03    0.33510268E-03    0.39094573E-03    0.49700269E-03    0.72523919E-03    0.76260309E-03    0.84598546E-03    0.96786533E-03   
   122  0.18471637E-03    0.28107303E-03    0.34119893E-03    0.39526418E-03    0.49297805E-03    0.72280335E-03    0.76080643E-03    0.84472397E-03    0.96789252E-03   
   123  0.18556823E-03    0.28322490E-03    0.34702977E-03    0.40005029E-03    0.48871070E-03    0.72068954E-03    0.75897593E-03    0.84317672E-03    0.96790563E-03   
   124  0.18621179E-03    0.28526956E-03    0.35239662E-03    0.40538584E-03    0.48422534E-03    0.71892568E-03    0.75711913E-03    0.84137899E-03    0.96781324E-03   
   125  0.18663003E-03    0.28718004E-03    0.35712641E-03    0.41132481E-03    0.47955121E-03    0.71753302E-03    0.75524407E-03    0.83936104E-03    0.96752802E-03   
   126  0.18680787E-03    0.28892382E-03    0.36110146E-03    0.41786587E-03    0.47472291E-03    0.71652561E-03    0.75335923E-03    0.83714727E-03    0.96696812E-03   
   127  0.18673231E-03    0.29046260E-03    0.36427193E-03    0.42494161E-03    0.46978085E-03    0.71590993E-03    0.75147327E-03    0.83475633E-03    0.96605771E-03   
   128  0.18639247E-03    0.29175227E-03    0.36664544E-03    0.43243045E-03    0.46477137E-03    0.71568487E-03    0.74959466E-03    0.83220203E-03    0.96472714E-03   
   129  0.18577955E-03    0.29274326E-03    0.36826359E-03    0.44018098E-03    0.45974649E-03    0.71584195E-03    0.74773114E-03    0.82949473E-03    0.96291285E-03   
   130  0.18488675E-03    0.29338118E-03    0.36917951E-03    0.44803498E-03    0.45476311E-03    0.71636591E-03    0.74588904E-03    0.82664292E-03    0.96055720E-03   
   131  0.18370912E-03    0.29360812E-03    0.36944358E-03    0.44988170E-03    0.45584198E-03    0.71723542E-03    0.74407237E-03    0.82365493E-03    0.95760837E-03   
   132  0.18224340E-03    0.29336453E-03    0.36909687E-03    0.44516428E-03    0.46346583E-03    0.71842409E-03    0.74228189E-03    0.82054049E-03    0.95402052E-03   
   133  0.18048785E-03    0.29259189E-03    0.36816945E-03    0.44067164E-03    0.47078638E-03    0.71990156E-03    0.74051391E-03    0.81731207E-03    0.94975415E-03   
   134  0.17844213E-03    0.29123596E-03    0.36668088E-03    0.43646002E-03    0.47769878E-03    0.72163468E-03    0.73875890E-03    0.81398605E-03    0.94477676E-03   
   135  0.17610713E-03    0.28925056E-03    0.36464158E-03    0.43257734E-03    0.48411210E-03    0.72358867E-03    0.73699992E-03    0.81058354E-03    0.93906402E-03   
   136  0.17348487E-03    0.28660106E-03    0.36205423E-03    0.42905969E-03    0.48994787E-03    0.72572827E-03    0.73521069E-03    0.80713093E-03    0.93260127E-03   
   137  0.17057840E-03    0.28326724E-03    0.35891517E-03    0.42592856E-03    0.49513885E-03    0.72801875E-03    0.73335324E-03    0.80366028E-03    0.92538559E-03   
   138  0.16739175E-03    0.27924461E-03    0.35521561E-03    0.42318966E-03    0.49962803E-03    0.73042680E-03    0.73137519E-03    0.80020929E-03    0.91742857E-03   
   139  0.16392981E-03    0.27454400E-03    0.35094279E-03    0.42083339E-03    0.50336799E-03    0.72920641E-03    0.73292127E-03    0.79682111E-03    0.90875973E-03   
   140  0.16019836E-03    0.26918952E-03    0.34608100E-03    0.41883705E-03    0.50632047E-03    0.72675532E-03    0.73547363E-03    0.79354358E-03    0.89943095E-03   
   141  0.15620396E-03    0.26321525E-03    0.34061264E-03    0.41716825E-03    0.50845612E-03    0.72390495E-03    0.73805835E-03    0.79042790E-03    0.88952163E-03   
   142  0.15195394E-03    0.25666153E-03    0.33451917E-03    0.41578869E-03    0.50975452E-03    0.72050940E-03    0.74065302E-03    0.78752619E-03    0.87914464E-03   
   143  0.14745636E-03    0.24957145E-03    0.32778201E-03    0.41465778E-03    0.51020431E-03    0.71639177E-03    0.74323825E-03    0.78488796E-03    0.86845199E-03   
   144  0.14271999E-03    0.24198788E-03    0.32038348E-03    0.41373554E-03    0.50980346E-03    0.71134534E-03    0.74579752E-03    0.78255551E-03    0.85763838E-03   
   145  0.13775425E-03    0.23395144E-03    0.31230754E-03    0.41298470E-03    0.50855961E-03    0.70514083E-03    0.74831684E-03    0.78055907E-03    0.84693913E-03   
   146  0.13256913E-03    0.22549913E-03    0.30354064E-03    0.41237196E-03    0.50649047E-03    0.69754310E-03    0.75078438E-03    0.77891307E-03    0.83661770E-03   
   147  0.12717517E-03    0.21666376E-03    0.29407228E-03    0.41186859E-03    0.50362424E-03    0.68833958E-03    0.75319007E-03    0.77761470E-03    0.82693939E-03   
   148  0.12158337E-03    0.20747379E-03    0.28389567E-03    0.41145052E-03    0.49999995E-03    0.67737725E-03    0.75552518E-03    0.77664539E-03    0.81813379E-03   
   149  0.11580509E-03    0.19795357E-03    0.27300823E-03    0.41109812E-03    0.49566781E-03    0.66459693E-03    0.75778200E-03    0.77597443E-03    0.81035812E-03   
   150  0.10985193E-03    0.18812374E-03    0.26141190E-03    0.41079580E-03    0.49068935E-03    0.65004972E-03    0.75995351E-03    0.77556353E-03    0.80367769E-03   
   151  0.10373567E-03    0.17800182E-03    0.24911351E-03    0.41053147E-03    0.48513755E-03    0.63388869E-03    0.76203313E-03    0.77537114E-03    0.79807182E-03   
   152  0.97468132E-04    0.16760280E-03    0.23612495E-03    0.41029607E-03    0.47909673E-03    0.61634291E-03    0.76401462E-03    0.77535564E-03    0.79345873E-03   
   153  0.91061092E-04    0.15693976E-03    0.22246329E-03    0.41008304E-03    0.47266228E-03    0.59768851E-03    0.76589190E-03    0.77547759E-03    0.78972492E-03   
   154  0.84526184E-04    0.14602447E-03    0.20815074E-03    0.40988788E-03    0.46594015E-03    0.57822722E-03    0.76765905E-03    0.77570087E-03    0.78674832E-03   
   155  0.77874828E-04    0.13486790E-03    0.19321467E-03    0.40970769E-03    0.45904597E-03    0.55827521E-03    0.76931026E-03    0.77599326E-03    0.78441203E-03   
   156  0.71118173E-04    0.12348076E-03    0.17768741E-03    0.40954089E-03    0.45210397E-03    0.53816015E-03    0.77083990E-03    0.77632659E-03    0.78261036E-03   
   157  0.64267066E-04    0.11187392E-03    0.16160604E-03    0.40938683E-03    0.44524526E-03    0.51822269E-03    0.77224254E-03    0.77667670E-03    0.78125029E-03   
   158  0.57332029E-04    0.10005883E-03    0.14501217E-03    0.40924556E-03    0.43860577E-03    0.49881937E-03    0.77351300E-03    0.77702330E-03    0.78025073E-03   
   159  0.50323270E-04    0.88047946E-04    0.12795157E-03    0.40911765E-03    0.43232354E-03    0.48032460E-03    0.77464643E-03    0.77734983E-03    0.77954112E-03   
   160  0.43250694E-04    0.75855212E-04    0.11047386E-03    0.40900393E-03    0.42653543E-03    0.46312969E-03    0.77563839E-03    0.77764339E-03    0.77905999E-03   
   161  0.36123931E-04    0.63496646E-04    0.92632051E-04    0.40890539E-03    0.42137327E-03    0.44763749E-03    0.77648486E-03    0.77789467E-03    0.77875373E-03   
   162  0.28952375E-04    0.50991008E-04    0.74482151E-04    0.40882307E-03    0.41695960E-03    0.43425095E-03    0.77718237E-03    0.77809793E-03    0.77857574E-03   
   163  0.21745221E-04    0.38360489E-04    0.56082694E-04    0.40875791E-03    0.41340312E-03    0.42335508E-03    0.77772798E-03    0.77825102E-03    0.77848584E-03   
   164  0.14511504E-04    0.25631209E-04    0.37494259E-04    0.40871075E-03    0.41079415E-03    0.41529274E-03    0.77811940E-03    0.77835520E-03    0.77845005E-03   
