energy,total.dn,total.up,Mn.s.up,Mn.s.dn,Mn.p.up,Mn.p.dn,Mn.d.up,Mn.d.dn,Li.s.up,Li.s.dn,Li.p.up,Li.p.dn,Li.d.up,Li.d.dn,Si.s.up,Si.s.dn,Si.p.up,Si.p.dn,Si.d.up,Si.d.dn,Li.t2g.up,Li.t2g.dn,Li.e_g.up,Li.e_g.dn,Mn.t2g.up,Mn.t2g.dn,Mn.e_g.up,Mn.e_g.dn,Si.t2g.up,Si.t2g.dn,Si.e_g.up,Si.e_g.dn
 -2.8409,2.966e-01,1.690e+00,1.020e-02,1.710e-02,3.590e-02,8.600e-03,1.133e+00,5.110e-02,2.500e-03,7.700e-03,4.110e-02,8.800e-03,0.000e+00,0.000e+00,1.000e-04,1.210e-02,1.116e-01,4.530e-02,3.500e-03,1.000e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,7.513e-01,4.560e-02,3.813e-01,5.500e-03,2.200e-03,0.000e+00,1.300e-03,1.000e-04
 -2.8030,2.825e-01,1.520e+00,9.300e-03,1.570e-02,3.430e-02,8.000e-03,1.016e+00,5.050e-02,2.200e-03,7.100e-03,3.710e-02,8.300e-03,0.000e+00,0.000e+00,1.000e-04,1.160e-02,1.003e-01,4.320e-02,3.400e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,6.914e-01,4.540e-02,3.249e-01,5.100e-03,2.200e-03,0.000e+00,1.200e-03,0.000e+00
 -2.7651,2.732e-01,1.324e+00,8.700e-03,1.470e-02,3.070e-02,7.700e-03,8.927e-01,5.030e-02,1.700e-03,6.600e-03,3.070e-02,7.800e-03,0.000e+00,0.000e+00,1.000e-04,1.130e-02,8.510e-02,4.180e-02,3.500e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,6.458e-01,4.550e-02,2.469e-01,4.800e-03,2.300e-03,0.000e+00,1.200e-03,0.000e+00
 -2.7272,2.630e-01,1.274e+00,8.300e-03,1.370e-02,2.850e-02,7.400e-03,8.727e-01,5.000e-02,1.500e-03,6.200e-03,2.810e-02,7.500e-03,0.000e+00,0.000e+00,1.000e-04,1.090e-02,7.720e-02,4.020e-02,3.900e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,6.389e-01,4.550e-02,2.338e-01,4.500e-03,2.600e-03,0.000e+00,1.300e-03,0.000e+00
 -2.6893,2.583e-01,1.558e+00,7.400e-03,1.270e-02,2.780e-02,7.400e-03,1.129e+00,5.000e-02,1.300e-03,6.200e-03,2.980e-02,7.400e-03,0.000e+00,0.000e+00,2.000e-04,1.050e-02,7.360e-02,3.970e-02,6.700e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,7.700e-01,4.540e-02,3.595e-01,4.600e-03,3.900e-03,0.000e+00,2.800e-03,0.000e+00
 -2.6514,3.304e-01,3.448e+00,1.210e-02,1.300e-02,4.410e-02,1.290e-02,2.644e+00,5.780e-02,1.600e-03,1.250e-02,4.700e-02,9.000e-03,0.000e+00,0.000e+00,5.000e-04,1.010e-02,1.209e-01,5.230e-02,1.860e-02,3.000e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.014e+00,4.660e-02,6.301e-01,1.120e-02,1.070e-02,2.000e-04,7.900e-03,1.000e-04
 -2.6135,5.361e-01,2.021e+00,3.300e-03,1.580e-02,1.430e-02,2.690e-02,1.649e+00,8.150e-02,7.000e-04,2.960e-02,2.660e-02,1.380e-02,0.000e+00,0.000e+00,4.000e-04,9.800e-03,3.620e-02,8.780e-02,1.320e-02,8.000e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,7.657e-01,5.100e-02,8.829e-01,3.050e-02,6.500e-03,5.000e-04,6.700e-03,3.000e-04
 -2.5756,6.942e-01,3.941e+00,9.400e-03,1.850e-02,2.110e-02,3.620e-02,3.265e+00,1.049e-01,1.400e-03,4.330e-02,5.090e-02,1.680e-02,0.000e+00,0.000e+00,6.000e-04,9.200e-03,3.980e-02,1.159e-01,2.680e-02,1.000e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.259e+00,5.570e-02,2.007e+00,4.920e-02,1.290e-02,7.000e-04,1.390e-02,3.000e-04
 -2.5377,7.348e-01,5.248e+00,1.770e-02,1.970e-02,4.100e-02,3.820e-02,4.283e+00,1.115e-01,1.900e-03,4.580e-02,6.740e-02,1.850e-02,0.000e+00,0.000e+00,1.800e-03,8.600e-03,7.040e-02,1.236e-01,3.370e-02,1.000e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.019e+00,5.720e-02,2.264e+00,5.430e-02,1.750e-02,7.000e-04,1.620e-02,3.000e-04
 -2.4998,7.093e-01,5.596e+00,2.520e-02,2.010e-02,5.610e-02,3.640e-02,4.505e+00,1.094e-01,2.200e-03,4.180e-02,7.350e-02,1.920e-02,0.000e+00,0.000e+00,3.100e-03,8.300e-03,9.340e-02,1.197e-01,3.490e-02,1.000e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.451e+00,5.810e-02,2.054e+00,5.130e-02,2.000e-02,7.000e-04,1.490e-02,3.000e-04
 -2.4619,7.239e-01,5.126e+00,2.040e-02,2.100e-02,4.350e-02,3.680e-02,4.226e+00,1.132e-01,1.600e-03,4.120e-02,5.410e-02,2.080e-02,0.000e+00,0.000e+00,2.300e-03,8.100e-03,7.410e-02,1.226e-01,2.990e-02,1.100e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.839e+00,6.070e-02,2.388e+00,5.250e-02,1.600e-02,7.000e-04,1.390e-02,4.000e-04
 -2.4240,7.426e-01,4.099e+00,1.240e-02,2.200e-02,2.300e-02,3.750e-02,3.502e+00,1.175e-01,9.000e-04,4.080e-02,3.260e-02,2.250e-02,0.000e+00,0.000e+00,1.000e-03,7.900e-03,4.420e-02,1.264e-01,2.200e-02,1.300e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.352e+00,6.340e-02,2.151e+00,5.410e-02,1.350e-02,9.000e-04,8.500e-03,4.000e-04
 -2.3861,7.644e-01,4.146e+00,9.600e-03,2.300e-02,7.900e-03,3.850e-02,3.686e+00,1.227e-01,4.000e-04,4.050e-02,1.930e-02,2.440e-02,0.000e+00,0.000e+00,3.000e-04,7.700e-03,2.370e-02,1.306e-01,2.050e-02,1.400e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.331e+00,6.660e-02,2.355e+00,5.610e-02,1.450e-02,1.000e-03,6.000e-03,4.000e-04
 -2.3482,7.675e-01,5.189e+00,1.960e-02,2.320e-02,9.100e-03,3.830e-02,4.635e+00,1.262e-01,5.000e-04,3.880e-02,1.970e-02,2.580e-02,0.000e+00,0.000e+00,2.000e-04,7.400e-03,2.990e-02,1.317e-01,2.440e-02,1.400e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.770e+00,6.980e-02,2.865e+00,5.640e-02,1.960e-02,1.000e-03,4.800e-03,4.000e-04
 -2.3103,7.698e-01,1.533e+01,9.920e-02,2.330e-02,4.430e-02,3.810e-02,1.358e+01,1.296e-01,1.700e-03,3.690e-02,6.440e-02,2.730e-02,0.000e+00,0.000e+00,1.200e-03,7.100e-03,1.264e-01,1.327e-01,7.570e-02,1.500e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,6.395e+00,7.290e-02,7.189e+00,5.670e-02,7.070e-02,1.000e-03,5.000e-03,5.000e-04
 -2.2724,7.688e-01,1.768e+00,1.160e-02,2.300e-02,1.640e-02,3.790e-02,1.496e+00,1.325e-01,1.000e-04,3.520e-02,1.430e-02,2.840e-02,0.000e+00,0.000e+00,2.000e-04,6.800e-03,2.560e-02,1.331e-01,5.100e-03,1.500e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.856e-01,7.560e-02,1.110e+00,5.690e-02,4.300e-03,1.000e-03,8.000e-04,5.000e-04
 -2.2345,7.728e-01,0.000e+00,0.000e+00,2.260e-02,0.000e+00,3.790e-02,0.000e+00,1.364e-01,0.000e+00,3.430e-02,0.000e+00,2.930e-02,0.000e+00,0.000e+00,0.000e+00,6.400e-03,0.000e+00,1.343e-01,0.000e+00,1.500e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,7.860e-02,0.000e+00,5.780e-02,0.000e+00,1.000e-03,0.000e+00,5.000e-04
 -2.1966,7.903e-01,0.000e+00,0.000e+00,2.250e-02,0.000e+00,3.860e-02,0.000e+00,1.434e-01,0.000e+00,3.380e-02,0.000e+00,3.090e-02,0.000e+00,0.000e+00,0.000e+00,5.900e-03,0.000e+00,1.379e-01,0.000e+00,1.500e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,8.340e-02,0.000e+00,6.000e-02,0.000e+00,1.000e-03,0.000e+00,5.000e-04
 -2.1587,8.017e-01,0.000e+00,0.000e+00,2.220e-02,0.000e+00,3.880e-02,0.000e+00,1.494e-01,0.000e+00,3.300e-02,0.000e+00,3.220e-02,0.000e+00,0.000e+00,0.000e+00,5.700e-03,0.000e+00,1.402e-01,0.000e+00,1.500e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,8.810e-02,0.000e+00,6.130e-02,0.000e+00,1.000e-03,0.000e+00,5.000e-04
 -2.1208,8.119e-01,0.000e+00,0.000e+00,2.180e-02,0.000e+00,3.890e-02,0.000e+00,1.556e-01,0.000e+00,3.190e-02,0.000e+00,3.340e-02,0.000e+00,0.000e+00,0.000e+00,5.600e-03,0.000e+00,1.423e-01,0.000e+00,1.700e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,9.320e-02,0.000e+00,6.240e-02,0.000e+00,1.100e-03,0.000e+00,6.000e-04
 -2.0829,8.234e-01,0.000e+00,0.000e+00,2.130e-02,0.000e+00,3.920e-02,0.000e+00,1.625e-01,0.000e+00,3.070e-02,0.000e+00,3.480e-02,0.000e+00,0.000e+00,0.000e+00,5.400e-03,0.000e+00,1.448e-01,0.000e+00,1.700e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,9.910e-02,0.000e+00,6.340e-02,0.000e+00,1.100e-03,0.000e+00,6.000e-04
 -2.0450,8.311e-01,0.000e+00,0.000e+00,2.060e-02,0.000e+00,3.930e-02,0.000e+00,1.689e-01,0.000e+00,2.940e-02,0.000e+00,3.600e-02,0.000e+00,0.000e+00,0.000e+00,5.200e-03,0.000e+00,1.463e-01,0.000e+00,1.800e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.046e-01,0.000e+00,6.430e-02,0.000e+00,1.100e-03,0.000e+00,7.000e-04
 -2.0071,9.384e-01,0.000e+00,0.000e+00,2.120e-02,0.000e+00,4.840e-02,0.000e+00,1.816e-01,0.000e+00,2.940e-02,0.000e+00,4.590e-02,0.000e+00,0.000e+00,0.000e+00,5.000e-03,0.000e+00,1.656e-01,0.000e+00,2.100e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.134e-01,0.000e+00,6.820e-02,0.000e+00,1.100e-03,0.000e+00,1.000e-03
 -1.9692,9.783e-01,1.122e+00,5.630e-02,2.050e-02,1.270e-02,5.100e-02,8.297e-01,1.932e-01,3.500e-03,2.820e-02,8.900e-03,4.980e-02,0.000e+00,0.000e+00,6.600e-03,4.700e-03,2.020e-02,1.734e-01,6.900e-03,2.200e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,6.565e-01,1.230e-01,1.732e-01,7.020e-02,5.900e-03,1.100e-03,1.000e-03,1.100e-03
 -1.9313,1.010e+00,1.451e+00,6.670e-02,1.960e-02,2.510e-02,5.320e-02,1.034e+00,2.034e-01,5.300e-03,2.660e-02,1.590e-02,5.310e-02,0.000e+00,0.000e+00,1.050e-02,4.400e-03,3.150e-02,1.794e-01,8.500e-03,2.500e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,8.073e-01,1.319e-01,2.267e-01,7.150e-02,6.700e-03,1.200e-03,1.800e-03,1.300e-03
 -1.8934,1.065e+00,1.815e+00,7.610e-02,1.900e-02,3.960e-02,5.700e-02,1.259e+00,2.168e-01,7.100e-03,2.550e-02,2.430e-02,5.810e-02,0.000e+00,0.000e+00,1.530e-02,4.100e-03,4.440e-02,1.898e-01,1.030e-02,2.700e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,9.891e-01,1.427e-01,2.696e-01,7.410e-02,7.500e-03,1.200e-03,2.800e-03,1.500e-03
 -1.8555,1.129e+00,1.779e+00,7.610e-02,1.820e-02,4.360e-02,6.150e-02,1.204e+00,2.333e-01,7.200e-03,2.390e-02,2.630e-02,6.410e-02,0.000e+00,0.000e+00,1.600e-02,3.800e-03,4.880e-02,2.017e-01,1.010e-02,2.900e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,9.261e-01,1.562e-01,2.776e-01,7.710e-02,7.200e-03,1.200e-03,2.900e-03,1.700e-03
 -1.8176,1.171e+00,1.609e+00,6.670e-02,1.740e-02,4.620e-02,6.340e-02,1.053e+00,2.492e-01,6.900e-03,2.230e-02,2.760e-02,6.760e-02,0.000e+00,0.000e+00,1.560e-02,3.600e-03,5.050e-02,2.099e-01,8.900e-03,3.000e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,8.098e-01,1.694e-01,2.430e-01,7.980e-02,6.100e-03,1.200e-03,2.800e-03,1.800e-03
 -1.7797,1.243e+00,1.162e+00,5.130e-02,1.700e-02,3.330e-02,6.740e-02,7.550e-01,2.710e-01,5.500e-03,2.110e-02,1.950e-02,7.300e-02,0.000e+00,0.000e+00,1.240e-02,3.500e-03,3.710e-02,2.240e-01,6.500e-03,3.100e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,5.952e-01,1.870e-01,1.598e-01,8.400e-02,4.700e-03,1.200e-03,1.800e-03,1.900e-03
 -1.7418,1.342e+00,9.597e-01,4.380e-02,1.680e-02,2.830e-02,7.290e-02,6.163e-01,2.985e-01,4.900e-03,2.010e-02,1.630e-02,8.020e-02,0.000e+00,0.000e+00,1.120e-02,3.300e-03,3.160e-02,2.430e-01,5.400e-03,3.200e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,4.954e-01,2.093e-01,1.209e-01,8.920e-02,3.900e-03,1.200e-03,1.500e-03,2.000e-03
 -1.7039,1.415e+00,8.768e-01,4.050e-02,1.610e-02,2.690e-02,7.660e-02,5.560e-01,3.230e-01,4.700e-03,1.880e-02,1.540e-02,8.530e-02,0.000e+00,0.000e+00,1.090e-02,3.000e-03,3.010e-02,2.572e-01,5.000e-03,3.300e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,4.513e-01,2.298e-01,1.047e-01,9.320e-02,3.700e-03,1.200e-03,1.300e-03,2.100e-03
 -1.6660,1.523e+00,7.917e-01,3.770e-02,1.530e-02,2.510e-02,8.190e-02,4.948e-01,3.595e-01,4.500e-03,1.720e-02,1.420e-02,9.240e-02,0.000e+00,0.000e+00,1.040e-02,2.700e-03,2.840e-02,2.781e-01,4.300e-03,3.400e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,4.048e-01,2.605e-01,9.000e-02,9.900e-02,3.200e-03,1.200e-03,1.100e-03,2.200e-03
 -1.6281,1.727e+00,7.148e-01,3.520e-02,1.480e-02,2.340e-02,9.570e-02,4.392e-01,4.073e-01,4.300e-03,1.580e-02,1.320e-02,1.078e-01,0.000e+00,0.000e+00,1.010e-02,2.400e-03,2.680e-02,3.194e-01,4.000e-03,3.700e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.626e-01,3.014e-01,7.660e-02,1.059e-01,3.000e-03,1.300e-03,1.000e-03,2.400e-03
 -1.5902,2.061e+00,6.537e-01,3.320e-02,1.450e-02,2.230e-02,1.160e-01,3.946e-01,4.930e-01,4.000e-03,1.400e-02,1.260e-02,1.316e-01,0.000e+00,0.000e+00,9.800e-03,2.200e-03,2.570e-02,3.855e-01,3.800e-03,4.100e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.292e-01,3.706e-01,6.540e-02,1.224e-01,2.900e-03,1.400e-03,9.000e-04,2.700e-03
 -1.5523,2.366e+00,6.692e-01,3.200e-02,1.350e-02,2.310e-02,1.318e-01,4.077e-01,5.859e-01,4.000e-03,1.190e-02,1.310e-02,1.511e-01,0.000e+00,0.000e+00,1.130e-02,1.900e-03,2.580e-02,4.460e-01,3.500e-03,4.200e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.489e-01,4.463e-01,5.880e-02,1.396e-01,2.600e-03,1.400e-03,9.000e-04,2.800e-03
 -1.5144,3.014e+00,6.572e-01,3.210e-02,1.270e-02,2.370e-02,1.716e-01,3.924e-01,7.509e-01,3.900e-03,9.600e-03,1.350e-02,1.958e-01,0.000e+00,0.000e+00,1.170e-02,1.700e-03,2.690e-02,5.763e-01,3.400e-03,4.700e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.371e-01,5.834e-01,5.530e-02,1.675e-01,2.600e-03,1.700e-03,8.000e-04,3.000e-03
 -1.4765,4.185e+00,6.225e-01,3.000e-02,1.140e-02,2.340e-02,2.250e-01,3.667e-01,1.127e+00,3.700e-03,7.400e-03,1.350e-02,2.614e-01,0.000e+00,0.000e+00,1.160e-02,1.400e-03,2.660e-02,7.994e-01,3.200e-03,5.700e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.175e-01,9.018e-01,4.920e-02,2.257e-01,2.400e-03,2.300e-03,8.000e-04,3.400e-03
 -1.4386,4.359e+00,6.241e-01,2.970e-02,8.600e-03,2.480e-02,1.819e-01,3.614e-01,1.407e+00,3.700e-03,5.000e-03,1.440e-02,2.383e-01,0.000e+00,0.000e+00,1.200e-02,1.200e-03,2.800e-02,8.006e-01,3.100e-03,6.000e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.120e-01,1.092e+00,4.940e-02,3.155e-01,2.300e-03,2.100e-03,8.000e-04,3.900e-03
 -1.4007,6.237e+00,6.426e-01,2.980e-02,6.000e-03,2.690e-02,1.913e-01,3.651e-01,2.326e+00,3.700e-03,3.200e-03,1.570e-02,3.037e-01,0.000e+00,0.000e+00,1.260e-02,1.000e-03,3.040e-02,1.100e+00,3.200e-03,9.300e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.139e-01,1.747e+00,5.120e-02,5.789e-01,2.400e-03,2.500e-03,8.000e-04,6.800e-03
 -1.3628,3.535e+00,6.709e-01,3.080e-02,3.300e-03,3.000e-02,9.290e-02,3.707e-01,1.411e+00,4.000e-03,2.000e-03,1.740e-02,1.365e-01,0.000e+00,0.000e+00,1.340e-02,8.000e-04,3.390e-02,6.204e-01,3.300e-03,4.400e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.169e-01,1.132e+00,5.380e-02,2.785e-01,2.400e-03,1.900e-03,9.000e-04,2.500e-03
 -1.3249,3.064e+00,6.458e-01,3.030e-02,2.400e-03,3.070e-02,6.620e-02,3.438e-01,1.300e+00,4.100e-03,1.900e-03,1.760e-02,9.640e-02,0.000e+00,0.000e+00,1.270e-02,8.000e-04,3.540e-02,5.329e-01,3.300e-03,3.500e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.882e-01,1.069e+00,5.560e-02,2.310e-01,2.400e-03,1.900e-03,9.000e-04,1.600e-03
 -1.2870,1.765e+00,6.353e-01,2.990e-02,9.000e-04,3.190e-02,3.590e-02,3.275e-01,7.638e-01,4.300e-03,5.000e-04,1.800e-02,5.260e-02,0.000e+00,0.000e+00,1.230e-02,3.000e-04,3.720e-02,3.086e-01,3.300e-03,1.600e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.692e-01,6.188e-01,5.830e-02,1.450e-01,2.400e-03,9.000e-04,9.000e-04,7.000e-04
 -1.2491,4.600e-01,6.222e-01,2.900e-02,1.000e-04,3.280e-02,8.500e-03,3.121e-01,2.041e-01,4.500e-03,1.000e-04,1.840e-02,1.240e-02,0.000e+00,0.000e+00,1.200e-02,0.000e+00,3.830e-02,8.080e-02,3.200e-03,3.000e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.539e-01,1.645e-01,5.820e-02,3.960e-02,2.300e-03,2.000e-04,9.000e-04,1.000e-04
 -1.2112,0.000e+00,6.476e-01,2.980e-02,0.000e+00,3.570e-02,0.000e+00,3.170e-01,0.000e+00,5.000e-03,0.000e+00,1.960e-02,0.000e+00,0.000e+00,0.000e+00,1.230e-02,0.000e+00,4.180e-02,0.000e+00,3.400e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.509e-01,0.000e+00,6.610e-02,0.000e+00,2.500e-03,0.000e+00,9.000e-04,0.000e+00
 -1.1733,0.000e+00,7.375e-01,3.350e-02,0.000e+00,4.270e-02,0.000e+00,3.511e-01,0.000e+00,6.800e-03,0.000e+00,2.180e-02,0.000e+00,0.000e+00,0.000e+00,1.320e-02,0.000e+00,5.020e-02,0.000e+00,3.800e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.594e-01,0.000e+00,9.170e-02,0.000e+00,2.700e-03,0.000e+00,1.100e-03,0.000e+00
 -1.1354,0.000e+00,8.120e-01,3.660e-02,0.000e+00,4.870e-02,0.000e+00,3.791e-01,0.000e+00,8.300e-03,0.000e+00,2.370e-02,0.000e+00,0.000e+00,0.000e+00,1.400e-02,0.000e+00,5.740e-02,0.000e+00,4.200e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.672e-01,0.000e+00,1.119e-01,0.000e+00,2.900e-03,0.000e+00,1.300e-03,0.000e+00
 -1.0975,0.000e+00,8.849e-01,3.710e-02,0.000e+00,5.520e-02,0.000e+00,4.048e-01,0.000e+00,9.200e-03,0.000e+00,2.780e-02,0.000e+00,0.000e+00,0.000e+00,1.490e-02,0.000e+00,6.520e-02,0.000e+00,4.200e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.836e-01,0.000e+00,1.212e-01,0.000e+00,2.900e-03,0.000e+00,1.300e-03,0.000e+00
 -1.0596,0.000e+00,7.852e-01,3.330e-02,0.000e+00,5.030e-02,0.000e+00,3.491e-01,0.000e+00,7.800e-03,0.000e+00,2.620e-02,0.000e+00,0.000e+00,0.000e+00,1.370e-02,0.000e+00,5.960e-02,0.000e+00,4.000e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.544e-01,0.000e+00,9.470e-02,0.000e+00,2.800e-03,0.000e+00,1.200e-03,0.000e+00
 -1.0217,0.000e+00,7.795e-01,3.200e-02,0.000e+00,5.170e-02,0.000e+00,3.373e-01,0.000e+00,7.800e-03,0.000e+00,2.730e-02,0.000e+00,0.000e+00,0.000e+00,1.340e-02,0.000e+00,6.150e-02,0.000e+00,4.100e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.458e-01,0.000e+00,9.150e-02,0.000e+00,2.800e-03,0.000e+00,1.300e-03,0.000e+00
 -0.9838,0.000e+00,7.718e-01,3.090e-02,0.000e+00,5.290e-02,0.000e+00,3.246e-01,0.000e+00,7.700e-03,0.000e+00,2.850e-02,0.000e+00,0.000e+00,0.000e+00,1.310e-02,0.000e+00,6.330e-02,0.000e+00,4.000e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.373e-01,0.000e+00,8.730e-02,0.000e+00,2.700e-03,0.000e+00,1.300e-03,0.000e+00
 -0.9459,0.000e+00,7.661e-01,2.990e-02,0.000e+00,5.420e-02,0.000e+00,3.124e-01,0.000e+00,7.500e-03,0.000e+00,2.980e-02,0.000e+00,0.000e+00,0.000e+00,1.290e-02,0.000e+00,6.530e-02,0.000e+00,4.000e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.295e-01,0.000e+00,8.290e-02,0.000e+00,2.700e-03,0.000e+00,1.300e-03,0.000e+00
 -0.9080,0.000e+00,7.333e-01,2.870e-02,0.000e+00,5.340e-02,0.000e+00,2.880e-01,0.000e+00,7.100e-03,0.000e+00,2.980e-02,0.000e+00,0.000e+00,0.000e+00,1.230e-02,0.000e+00,6.530e-02,0.000e+00,4.000e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.138e-01,0.000e+00,7.420e-02,0.000e+00,2.800e-03,0.000e+00,1.200e-03,0.000e+00
 -0.8701,0.000e+00,7.062e-01,2.770e-02,0.000e+00,5.230e-02,0.000e+00,2.724e-01,0.000e+00,6.700e-03,0.000e+00,2.930e-02,0.000e+00,0.000e+00,0.000e+00,1.210e-02,0.000e+00,6.400e-02,0.000e+00,3.800e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.044e-01,0.000e+00,6.800e-02,0.000e+00,2.700e-03,0.000e+00,1.100e-03,0.000e+00
 -0.8322,0.000e+00,6.717e-01,2.720e-02,0.000e+00,4.970e-02,0.000e+00,2.583e-01,0.000e+00,6.500e-03,0.000e+00,2.720e-02,0.000e+00,0.000e+00,0.000e+00,1.200e-02,0.000e+00,6.070e-02,0.000e+00,3.800e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.945e-01,0.000e+00,6.380e-02,0.000e+00,2.700e-03,0.000e+00,1.100e-03,0.000e+00
 -0.7943,0.000e+00,6.878e-01,2.670e-02,0.000e+00,5.250e-02,0.000e+00,2.558e-01,0.000e+00,6.500e-03,0.000e+00,2.930e-02,0.000e+00,0.000e+00,0.000e+00,1.200e-02,0.000e+00,6.470e-02,0.000e+00,3.900e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.939e-01,0.000e+00,6.190e-02,0.000e+00,2.800e-03,0.000e+00,1.100e-03,0.000e+00
 -0.7564,0.000e+00,6.910e-01,2.620e-02,0.000e+00,5.380e-02,0.000e+00,2.514e-01,0.000e+00,6.600e-03,0.000e+00,3.040e-02,0.000e+00,0.000e+00,0.000e+00,1.190e-02,0.000e+00,6.670e-02,0.000e+00,3.900e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.910e-01,0.000e+00,6.040e-02,0.000e+00,2.800e-03,0.000e+00,1.100e-03,0.000e+00
 -0.7185,0.000e+00,7.007e-01,2.580e-02,0.000e+00,5.560e-02,0.000e+00,2.493e-01,0.000e+00,6.700e-03,0.000e+00,3.170e-02,0.000e+00,0.000e+00,0.000e+00,1.190e-02,0.000e+00,6.940e-02,0.000e+00,3.800e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.896e-01,0.000e+00,5.970e-02,0.000e+00,2.700e-03,0.000e+00,1.100e-03,0.000e+00
 -0.6806,0.000e+00,7.035e-01,2.490e-02,0.000e+00,5.680e-02,0.000e+00,2.456e-01,0.000e+00,6.800e-03,0.000e+00,3.240e-02,0.000e+00,0.000e+00,0.000e+00,1.170e-02,0.000e+00,7.140e-02,0.000e+00,3.900e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.861e-01,0.000e+00,5.950e-02,0.000e+00,2.800e-03,0.000e+00,1.100e-03,0.000e+00
 -0.6427,0.000e+00,6.975e-01,2.430e-02,0.000e+00,5.690e-02,0.000e+00,2.415e-01,0.000e+00,7.000e-03,0.000e+00,3.210e-02,0.000e+00,0.000e+00,0.000e+00,1.160e-02,0.000e+00,7.160e-02,0.000e+00,3.900e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.813e-01,0.000e+00,6.020e-02,0.000e+00,2.800e-03,0.000e+00,1.100e-03,0.000e+00
