energy,total.dn,total.up,As.s.up,As.s.dn,As.p.up,As.p.dn,As.d.up,As.d.dn,Li.s.up,Li.s.dn,Li.p.up,Li.p.dn,Li.d.up,Li.d.dn,Mn.s.up,Mn.s.dn,Mn.p.up,Mn.p.dn,Mn.d.up,Mn.d.dn
 -1.9586,2.107e+00,1.136e+00,1.860e-02,7.000e-03,1.616e-01,5.705e-01,3.200e-03,3.800e-03,1.870e-02,3.050e-02,4.090e-02,1.145e-01,0.000e+00,0.000e+00,2.240e-02,9.500e-03,3.230e-02,6.280e-02,4.504e-01,2.385e-01
 -1.9380,2.035e+00,1.100e+00,1.800e-02,6.800e-03,1.580e-01,5.521e-01,3.000e-03,3.600e-03,1.810e-02,2.920e-02,4.010e-02,1.071e-01,0.000e+00,0.000e+00,2.150e-02,9.100e-03,3.200e-02,6.020e-02,4.299e-01,2.422e-01
 -1.9175,1.975e+00,1.040e+00,1.740e-02,6.600e-03,1.502e-01,5.373e-01,3.000e-03,3.600e-03,1.750e-02,2.770e-02,3.780e-02,1.008e-01,0.000e+00,0.000e+00,2.110e-02,8.400e-03,3.050e-02,5.790e-02,4.015e-01,2.465e-01
 -1.8969,1.904e+00,1.002e+00,1.680e-02,6.200e-03,1.480e-01,5.190e-01,2.600e-03,3.600e-03,1.670e-02,2.670e-02,3.740e-02,9.240e-02,0.000e+00,0.000e+00,2.060e-02,7.800e-03,3.030e-02,5.520e-02,3.745e-01,2.518e-01
 -1.8764,1.889e+00,9.422e-01,1.580e-02,6.000e-03,1.416e-01,5.162e-01,2.600e-03,3.600e-03,1.560e-02,2.600e-02,3.590e-02,8.910e-02,0.000e+00,0.000e+00,1.920e-02,7.300e-03,2.910e-02,5.460e-02,3.431e-01,2.588e-01
 -1.8558,1.978e+00,8.991e-01,1.440e-02,6.000e-03,1.382e-01,5.426e-01,2.400e-03,4.000e-03,1.450e-02,2.590e-02,3.580e-02,9.140e-02,0.000e+00,0.000e+00,1.750e-02,7.100e-03,2.900e-02,5.720e-02,3.181e-01,2.794e-01
 -1.8353,2.194e+00,8.681e-01,1.340e-02,6.200e-03,1.354e-01,6.065e-01,2.200e-03,4.100e-03,1.380e-02,2.640e-02,3.550e-02,1.030e-01,0.000e+00,0.000e+00,1.600e-02,7.000e-03,2.900e-02,6.420e-02,2.996e-01,3.068e-01
 -1.8147,2.613e+00,8.300e-01,1.220e-02,7.000e-03,1.324e-01,7.281e-01,2.200e-03,4.500e-03,1.300e-02,2.970e-02,3.510e-02,1.248e-01,0.000e+00,0.000e+00,1.440e-02,7.700e-03,2.880e-02,7.740e-02,2.777e-01,3.578e-01
 -1.7942,2.723e+00,8.008e-01,1.120e-02,7.400e-03,1.304e-01,7.618e-01,2.200e-03,4.700e-03,1.230e-02,2.960e-02,3.500e-02,1.252e-01,0.000e+00,0.000e+00,1.300e-02,8.000e-03,2.890e-02,8.120e-02,2.593e-01,3.892e-01
 -1.7736,3.019e+00,9.509e-01,1.140e-02,8.400e-03,1.678e-01,8.472e-01,2.600e-03,5.400e-03,1.410e-02,3.010e-02,4.650e-02,1.385e-01,0.000e+00,0.000e+00,1.440e-02,9.100e-03,4.000e-02,9.020e-02,2.628e-01,4.400e-01
 -1.7531,3.504e+00,1.016e+00,1.020e-02,1.080e-02,1.894e-01,9.895e-01,2.600e-03,6.000e-03,1.380e-02,3.260e-02,5.570e-02,1.542e-01,0.000e+00,0.000e+00,1.100e-02,1.130e-02,4.670e-02,1.072e-01,2.518e-01,5.251e-01
 -1.7325,3.524e+00,8.017e-01,7.000e-03,1.120e-02,1.454e-01,9.989e-01,2.400e-03,6.400e-03,1.230e-02,2.960e-02,4.110e-02,1.552e-01,0.000e+00,0.000e+00,7.600e-03,1.090e-02,3.560e-02,1.092e-01,2.143e-01,5.367e-01
 -1.7120,3.817e+00,8.158e-01,7.000e-03,1.460e-02,1.490e-01,1.087e+00,2.400e-03,6.800e-03,1.240e-02,3.490e-02,4.190e-02,1.750e-01,0.000e+00,0.000e+00,7.700e-03,1.040e-02,3.630e-02,1.267e-01,2.152e-01,5.430e-01
 -1.6914,3.938e+00,8.300e-01,7.000e-03,1.560e-02,1.528e-01,1.124e+00,2.400e-03,7.000e-03,1.270e-02,3.540e-02,4.250e-02,1.788e-01,0.000e+00,0.000e+00,7.800e-03,9.500e-03,3.700e-02,1.319e-01,2.163e-01,5.679e-01
 -1.6709,3.869e+00,8.515e-01,7.000e-03,1.340e-02,1.586e-01,1.106e+00,2.400e-03,7.100e-03,1.290e-02,3.010e-02,4.420e-02,1.671e-01,0.000e+00,0.000e+00,7.900e-03,9.200e-03,3.810e-02,1.261e-01,2.175e-01,6.107e-01
 -1.6503,3.890e+00,8.716e-01,7.000e-03,1.220e-02,1.640e-01,1.112e+00,2.400e-03,7.100e-03,1.320e-02,2.580e-02,4.570e-02,1.593e-01,0.000e+00,0.000e+00,8.000e-03,9.300e-03,3.930e-02,1.205e-01,2.189e-01,6.706e-01
 -1.6298,4.216e+00,9.305e-01,7.200e-03,1.300e-02,1.752e-01,1.205e+00,2.400e-03,8.000e-03,1.440e-02,2.550e-02,4.820e-02,1.673e-01,0.000e+00,0.000e+00,8.200e-03,1.020e-02,4.220e-02,1.276e-01,2.329e-01,7.607e-01
 -1.6092,3.871e+00,9.392e-01,7.200e-03,1.300e-02,1.768e-01,1.107e+00,2.400e-03,7.200e-03,1.430e-02,2.310e-02,4.860e-02,1.565e-01,0.000e+00,0.000e+00,8.300e-03,1.050e-02,4.160e-02,1.122e-01,2.388e-01,6.930e-01
 -1.5887,3.769e+00,9.584e-01,7.000e-03,1.320e-02,1.802e-01,1.079e+00,2.400e-03,6.800e-03,1.450e-02,2.100e-02,4.900e-02,1.531e-01,0.000e+00,0.000e+00,8.400e-03,1.040e-02,4.200e-02,1.052e-01,2.463e-01,6.804e-01
 -1.5681,3.372e+00,9.734e-01,7.000e-03,1.140e-02,1.822e-01,9.639e-01,2.400e-03,6.200e-03,1.450e-02,1.810e-02,4.950e-02,1.311e-01,0.000e+00,0.000e+00,8.500e-03,9.900e-03,4.200e-02,8.870e-02,2.536e-01,6.363e-01
 -1.5476,3.063e+00,9.859e-01,7.000e-03,1.040e-02,1.854e-01,8.758e-01,2.400e-03,5.800e-03,1.460e-02,1.630e-02,4.970e-02,1.166e-01,0.000e+00,0.000e+00,8.600e-03,9.400e-03,4.220e-02,7.730e-02,2.567e-01,5.889e-01
 -1.5270,2.699e+00,1.053e+00,7.200e-03,8.800e-03,1.966e-01,7.706e-01,2.600e-03,5.200e-03,1.580e-02,1.500e-02,5.200e-02,1.001e-01,0.000e+00,0.000e+00,8.800e-03,8.200e-03,4.430e-02,6.560e-02,2.810e-01,5.325e-01
 -1.5065,2.466e+00,1.123e+00,7.200e-03,7.800e-03,2.088e-01,7.038e-01,3.000e-03,4.800e-03,1.700e-02,1.440e-02,5.480e-02,9.050e-02,0.000e+00,0.000e+00,9.000e-03,7.400e-03,4.690e-02,5.800e-02,3.060e-01,4.924e-01
 -1.4859,2.348e+00,1.195e+00,7.000e-03,7.600e-03,2.172e-01,6.700e-01,3.000e-03,4.600e-03,1.840e-02,1.340e-02,5.630e-02,8.520e-02,0.000e+00,0.000e+00,9.400e-03,6.900e-03,4.850e-02,5.270e-02,3.408e-01,4.752e-01
 -1.4654,2.265e+00,1.250e+00,7.200e-03,7.400e-03,2.280e-01,6.522e-01,3.000e-03,4.200e-03,1.910e-02,1.320e-02,5.800e-02,8.150e-02,0.000e+00,0.000e+00,9.400e-03,6.400e-03,5.010e-02,5.070e-02,3.565e-01,4.555e-01
 -1.4448,2.165e+00,1.192e+00,7.000e-03,7.000e-03,2.206e-01,6.286e-01,3.000e-03,4.000e-03,1.910e-02,1.310e-02,5.540e-02,7.810e-02,0.000e+00,0.000e+00,9.400e-03,5.900e-03,4.800e-02,4.890e-02,3.328e-01,4.289e-01
 -1.4243,2.175e+00,1.239e+00,7.200e-03,6.800e-03,2.321e-01,6.338e-01,3.000e-03,4.000e-03,2.010e-02,1.360e-02,5.730e-02,7.710e-02,0.000e+00,0.000e+00,9.300e-03,5.500e-03,4.980e-02,4.870e-02,3.425e-01,4.339e-01
 -1.4037,2.408e+00,1.331e+00,7.600e-03,7.200e-03,2.543e-01,7.020e-01,3.200e-03,4.400e-03,2.150e-02,1.580e-02,6.280e-02,8.080e-02,0.000e+00,0.000e+00,9.400e-03,5.200e-03,5.390e-02,5.320e-02,3.591e-01,4.971e-01
 -1.3832,3.206e+00,1.405e+00,8.000e-03,8.400e-03,2.687e-01,9.311e-01,3.500e-03,6.200e-03,2.330e-02,2.080e-02,6.500e-02,9.870e-02,0.000e+00,0.000e+00,9.800e-03,5.300e-03,5.590e-02,6.770e-02,3.823e-01,7.055e-01
 -1.3626,3.657e+00,1.413e+00,8.200e-03,8.400e-03,2.722e-01,1.064e+00,3.500e-03,7.200e-03,2.290e-02,2.250e-02,6.610e-02,1.073e-01,0.000e+00,0.000e+00,9.600e-03,5.400e-03,5.560e-02,7.510e-02,3.813e-01,8.329e-01
 -1.3421,3.248e+00,1.429e+00,8.400e-03,8.000e-03,2.758e-01,9.475e-01,3.400e-03,6.000e-03,2.310e-02,2.160e-02,6.630e-02,1.069e-01,0.000e+00,0.000e+00,9.600e-03,5.600e-03,5.550e-02,5.900e-02,3.870e-01,7.062e-01
 -1.3215,2.919e+00,1.477e+00,8.800e-03,8.000e-03,2.876e-01,8.552e-01,3.800e-03,4.800e-03,2.360e-02,2.250e-02,6.860e-02,1.149e-01,0.000e+00,0.000e+00,9.700e-03,7.200e-03,5.730e-02,4.290e-02,3.968e-01,5.740e-01
 -1.3009,2.794e+00,1.550e+00,9.000e-03,8.400e-03,3.067e-01,8.226e-01,4.000e-03,4.200e-03,2.450e-02,2.370e-02,7.310e-02,1.257e-01,0.000e+00,0.000e+00,9.800e-03,8.400e-03,6.080e-02,3.220e-02,4.065e-01,4.992e-01
 -1.2804,2.739e+00,1.617e+00,9.200e-03,8.800e-03,3.254e-01,8.096e-01,4.000e-03,4.000e-03,2.490e-02,2.370e-02,7.780e-02,1.255e-01,0.000e+00,0.000e+00,9.900e-03,8.100e-03,6.400e-02,2.880e-02,4.137e-01,4.800e-01
 -1.2598,2.053e+00,1.682e+00,9.400e-03,8.200e-03,3.442e-01,6.120e-01,4.000e-03,2.800e-03,2.550e-02,2.270e-02,8.240e-02,9.760e-02,0.000e+00,0.000e+00,1.000e-02,5.100e-03,6.720e-02,2.180e-02,4.193e-01,3.306e-01
 -1.2393,1.774e+00,1.744e+00,9.800e-03,8.200e-03,3.614e-01,5.328e-01,4.200e-03,2.000e-03,2.580e-02,2.230e-02,8.640e-02,8.610e-02,0.000e+00,0.000e+00,1.000e-02,3.500e-03,7.020e-02,1.940e-02,4.262e-01,2.682e-01
 -1.2187,1.585e+00,1.851e+00,1.060e-02,8.000e-03,3.875e-01,4.794e-01,4.400e-03,2.000e-03,2.770e-02,2.180e-02,9.140e-02,7.850e-02,0.000e+00,0.000e+00,1.020e-02,2.800e-03,7.460e-02,1.770e-02,4.468e-01,2.270e-01
 -1.1982,1.430e+00,1.809e+00,1.080e-02,8.000e-03,3.758e-01,4.350e-01,4.400e-03,1.600e-03,2.690e-02,2.150e-02,8.820e-02,7.150e-02,0.000e+00,0.000e+00,9.700e-03,2.300e-03,7.030e-02,1.610e-02,4.459e-01,1.959e-01
 -1.1776,1.443e+00,1.884e+00,1.180e-02,8.200e-03,3.886e-01,4.404e-01,4.600e-03,1.600e-03,2.870e-02,2.200e-02,9.030e-02,7.280e-02,0.000e+00,0.000e+00,9.500e-03,2.100e-03,7.090e-02,1.610e-02,4.721e-01,1.955e-01
 -1.1571,1.435e+00,1.920e+00,1.260e-02,8.400e-03,3.969e-01,4.400e-01,4.500e-03,1.800e-03,2.970e-02,2.180e-02,9.090e-02,7.250e-02,0.000e+00,0.000e+00,9.500e-03,1.700e-03,7.130e-02,1.610e-02,4.820e-01,1.935e-01
 -1.1365,1.440e+00,2.038e+00,1.420e-02,8.800e-03,4.174e-01,4.432e-01,4.800e-03,1.800e-03,3.300e-02,2.180e-02,9.420e-02,7.330e-02,0.000e+00,0.000e+00,9.500e-03,1.300e-03,7.320e-02,1.590e-02,5.210e-01,1.936e-01
 -1.1160,1.471e+00,2.151e+00,1.600e-02,9.000e-03,4.373e-01,4.534e-01,5.100e-03,2.000e-03,3.630e-02,2.190e-02,9.690e-02,7.530e-02,0.000e+00,0.000e+00,9.600e-03,1.100e-03,7.500e-02,1.610e-02,5.599e-01,1.999e-01
 -1.0954,1.552e+00,2.197e+00,1.720e-02,9.400e-03,4.468e-01,4.780e-01,5.200e-03,2.000e-03,3.790e-02,2.250e-02,9.760e-02,7.990e-02,0.000e+00,0.000e+00,9.700e-03,1.000e-03,7.610e-02,1.630e-02,5.729e-01,2.162e-01
 -1.0749,1.667e+00,2.075e+00,1.560e-02,9.800e-03,4.327e-01,5.128e-01,5.100e-03,2.600e-03,3.370e-02,2.300e-02,9.510e-02,8.660e-02,0.000e+00,0.000e+00,9.600e-03,9.000e-04,7.480e-02,1.670e-02,5.200e-01,2.395e-01
 -1.0543,1.784e+00,2.071e+00,1.560e-02,1.000e-02,4.353e-01,5.472e-01,5.100e-03,2.600e-03,3.320e-02,2.290e-02,9.480e-02,9.390e-02,0.000e+00,0.000e+00,9.700e-03,8.000e-04,7.510e-02,1.730e-02,5.142e-01,2.662e-01
 -1.0338,1.957e+00,2.091e+00,1.640e-02,1.040e-02,4.374e-01,5.982e-01,5.200e-03,3.000e-03,3.410e-02,2.290e-02,9.420e-02,1.044e-01,0.000e+00,0.000e+00,9.800e-03,8.000e-04,7.450e-02,1.810e-02,5.254e-01,3.027e-01
 -1.0132,2.192e+00,2.113e+00,1.740e-02,1.100e-02,4.378e-01,6.695e-01,5.400e-03,3.400e-03,3.550e-02,2.270e-02,9.270e-02,1.190e-01,0.000e+00,0.000e+00,9.900e-03,7.000e-04,7.320e-02,2.060e-02,5.422e-01,3.475e-01
 -0.9927,2.530e+00,2.049e+00,1.760e-02,1.140e-02,4.198e-01,7.717e-01,5.200e-03,4.000e-03,3.530e-02,2.240e-02,8.740e-02,1.417e-01,0.000e+00,0.000e+00,9.900e-03,6.000e-04,6.850e-02,2.470e-02,5.378e-01,4.067e-01
 -0.9721,3.532e+00,2.079e+00,1.780e-02,1.220e-02,4.258e-01,1.079e+00,5.200e-03,6.200e-03,3.640e-02,2.230e-02,8.780e-02,2.181e-01,0.000e+00,0.000e+00,1.000e-02,7.000e-04,6.810e-02,4.340e-02,5.498e-01,5.349e-01
 -0.9516,2.658e+00,2.025e+00,1.680e-02,7.600e-03,4.192e-01,7.932e-01,5.000e-03,5.100e-03,3.470e-02,1.700e-02,8.630e-02,1.677e-01,0.000e+00,0.000e+00,1.000e-02,4.000e-04,6.650e-02,2.670e-02,5.301e-01,4.330e-01
 -0.9310,2.619e+00,1.963e+00,1.560e-02,6.600e-03,4.122e-01,7.744e-01,4.800e-03,5.200e-03,3.260e-02,1.460e-02,8.460e-02,1.713e-01,0.000e+00,0.000e+00,9.900e-03,4.000e-04,6.520e-02,2.580e-02,5.058e-01,4.327e-01
 -0.9105,3.159e+00,1.958e+00,1.560e-02,6.400e-03,4.126e-01,9.303e-01,4.800e-03,6.400e-03,3.250e-02,1.390e-02,8.440e-02,2.123e-01,0.000e+00,0.000e+00,9.900e-03,4.000e-04,6.480e-02,3.210e-02,5.029e-01,5.237e-01
 -0.8899,4.380e+00,1.967e+00,1.580e-02,4.800e-03,4.158e-01,1.266e+00,4.600e-03,9.000e-03,3.260e-02,1.070e-02,8.410e-02,3.041e-01,0.000e+00,0.000e+00,1.000e-02,3.000e-04,6.490e-02,4.180e-02,5.043e-01,7.749e-01
 -0.8694,4.781e+00,1.994e+00,1.620e-02,3.200e-03,4.224e-01,1.369e+00,4.800e-03,1.060e-02,3.330e-02,7.600e-03,8.490e-02,3.398e-01,0.000e+00,0.000e+00,1.060e-02,2.000e-04,6.590e-02,4.640e-02,5.097e-01,8.668e-01
 -0.8488,2.891e+00,2.032e+00,1.660e-02,1.800e-03,4.318e-01,7.882e-01,5.400e-03,8.000e-03,3.420e-02,4.500e-03,8.590e-02,2.032e-01,0.000e+00,0.000e+00,1.160e-02,1.000e-04,6.800e-02,1.560e-02,5.150e-01,6.296e-01
 -0.8283,7.628e-01,2.040e+00,1.680e-02,4.000e-04,4.344e-01,2.012e-01,5.200e-03,2.200e-03,3.430e-02,9.000e-04,8.630e-02,5.450e-02,0.000e+00,0.000e+00,1.140e-02,0.000e+00,6.780e-02,2.500e-03,5.156e-01,1.825e-01
 -0.8077,0.000e+00,2.166e+00,1.740e-02,0.000e+00,4.576e-01,0.000e+00,5.800e-03,0.000e+00,3.900e-02,0.000e+00,8.990e-02,0.000e+00,0.000e+00,0.000e+00,1.340e-02,0.000e+00,7.060e-02,0.000e+00,5.515e-01,0.000e+00
 -0.7872,0.000e+00,2.182e+00,1.820e-02,0.000e+00,4.622e-01,0.000e+00,6.000e-03,0.000e+00,3.930e-02,0.000e+00,9.130e-02,0.000e+00,0.000e+00,0.000e+00,1.330e-02,0.000e+00,7.060e-02,0.000e+00,5.522e-01,0.000e+00
 -0.7666,0.000e+00,2.109e+00,1.740e-02,0.000e+00,4.496e-01,0.000e+00,5.800e-03,0.000e+00,3.730e-02,0.000e+00,8.950e-02,0.000e+00,0.000e+00,0.000e+00,1.320e-02,0.000e+00,6.810e-02,0.000e+00,5.283e-01,0.000e+00
 -0.7461,0.000e+00,1.986e+00,1.660e-02,0.000e+00,4.284e-01,0.000e+00,5.400e-03,0.000e+00,3.350e-02,0.000e+00,8.580e-02,0.000e+00,0.000e+00,0.000e+00,1.200e-02,0.000e+00,6.460e-02,0.000e+00,4.909e-01,0.000e+00
 -0.7255,0.000e+00,1.970e+00,1.640e-02,0.000e+00,4.268e-01,0.000e+00,5.600e-03,0.000e+00,3.290e-02,0.000e+00,8.570e-02,0.000e+00,0.000e+00,0.000e+00,1.210e-02,0.000e+00,6.420e-02,0.000e+00,4.833e-01,0.000e+00
 -0.7050,0.000e+00,1.997e+00,1.720e-02,0.000e+00,4.340e-01,0.000e+00,5.600e-03,0.000e+00,3.320e-02,0.000e+00,8.740e-02,0.000e+00,0.000e+00,0.000e+00,1.240e-02,0.000e+00,6.500e-02,0.000e+00,4.859e-01,0.000e+00
 -0.6844,0.000e+00,2.035e+00,1.840e-02,0.000e+00,4.440e-01,0.000e+00,5.800e-03,0.000e+00,3.410e-02,0.000e+00,8.900e-02,0.000e+00,0.000e+00,0.000e+00,1.270e-02,0.000e+00,6.640e-02,0.000e+00,4.911e-01,0.000e+00
 -0.6639,0.000e+00,2.042e+00,1.880e-02,0.000e+00,4.478e-01,0.000e+00,5.800e-03,0.000e+00,3.430e-02,0.000e+00,9.000e-02,0.000e+00,0.000e+00,0.000e+00,1.270e-02,0.000e+00,6.670e-02,0.000e+00,4.876e-01,0.000e+00
 -0.6433,0.000e+00,2.037e+00,1.900e-02,0.000e+00,4.498e-01,0.000e+00,5.800e-03,0.000e+00,3.400e-02,0.000e+00,9.150e-02,0.000e+00,0.000e+00,0.000e+00,1.260e-02,0.000e+00,6.680e-02,0.000e+00,4.791e-01,0.000e+00
 -0.6227,0.000e+00,2.108e+00,2.040e-02,0.000e+00,4.674e-01,0.000e+00,6.000e-03,0.000e+00,3.500e-02,0.000e+00,9.600e-02,0.000e+00,0.000e+00,0.000e+00,1.280e-02,0.000e+00,6.950e-02,0.000e+00,4.885e-01,0.000e+00
 -0.6022,0.000e+00,2.252e+00,2.300e-02,0.000e+00,5.008e-01,0.000e+00,6.800e-03,0.000e+00,3.780e-02,0.000e+00,1.045e-01,0.000e+00,0.000e+00,0.000e+00,1.310e-02,0.000e+00,7.480e-02,0.000e+00,5.143e-01,0.000e+00
 -0.5816,0.000e+00,2.498e+00,2.700e-02,0.000e+00,5.558e-01,0.000e+00,7.600e-03,0.000e+00,4.240e-02,0.000e+00,1.187e-01,0.000e+00,0.000e+00,0.000e+00,1.380e-02,0.000e+00,8.380e-02,0.000e+00,5.606e-01,0.000e+00
 -0.5611,0.000e+00,2.663e+00,2.940e-02,0.000e+00,5.970e-01,0.000e+00,8.200e-03,0.000e+00,4.480e-02,0.000e+00,1.279e-01,0.000e+00,0.000e+00,0.000e+00,1.440e-02,0.000e+00,9.090e-02,0.000e+00,5.864e-01,0.000e+00
 -0.5405,0.000e+00,2.652e+00,2.880e-02,0.000e+00,6.018e-01,0.000e+00,8.200e-03,0.000e+00,4.390e-02,0.000e+00,1.265e-01,0.000e+00,0.000e+00,0.000e+00,1.450e-02,0.000e+00,9.190e-02,0.000e+00,5.763e-01,0.000e+00
 -0.5200,0.000e+00,2.306e+00,2.460e-02,0.000e+00,5.358e-01,0.000e+00,6.400e-03,0.000e+00,3.760e-02,0.000e+00,1.041e-01,0.000e+00,0.000e+00,0.000e+00,1.350e-02,0.000e+00,7.840e-02,0.000e+00,5.039e-01,0.000e+00
 -0.4994,0.000e+00,2.171e+00,2.320e-02,0.000e+00,5.110e-01,0.000e+00,6.200e-03,0.000e+00,3.520e-02,0.000e+00,9.630e-02,0.000e+00,0.000e+00,0.000e+00,1.300e-02,0.000e+00,7.290e-02,0.000e+00,4.744e-01,0.000e+00
 -0.4789,0.000e+00,2.111e+00,2.260e-02,0.000e+00,5.018e-01,0.000e+00,6.000e-03,0.000e+00,3.380e-02,0.000e+00,9.270e-02,0.000e+00,0.000e+00,0.000e+00,1.280e-02,0.000e+00,7.060e-02,0.000e+00,4.589e-01,0.000e+00
 -0.4583,0.000e+00,2.046e+00,2.160e-02,0.000e+00,4.912e-01,0.000e+00,5.400e-03,0.000e+00,3.220e-02,0.000e+00,8.920e-02,0.000e+00,0.000e+00,0.000e+00,1.250e-02,0.000e+00,6.800e-02,0.000e+00,4.421e-01,0.000e+00
 -0.4378,0.000e+00,1.988e+00,2.080e-02,0.000e+00,4.820e-01,0.000e+00,5.200e-03,0.000e+00,3.080e-02,0.000e+00,8.620e-02,0.000e+00,0.000e+00,0.000e+00,1.220e-02,0.000e+00,6.570e-02,0.000e+00,4.270e-01,0.000e+00
 -0.4172,0.000e+00,1.946e+00,2.020e-02,0.000e+00,4.768e-01,0.000e+00,5.000e-03,0.000e+00,2.960e-02,0.000e+00,8.370e-02,0.000e+00,0.000e+00,0.000e+00,1.200e-02,0.000e+00,6.420e-02,0.000e+00,4.153e-01,0.000e+00
 -0.3967,0.000e+00,1.906e+00,1.960e-02,0.000e+00,4.714e-01,0.000e+00,4.800e-03,0.000e+00,2.840e-02,0.000e+00,8.180e-02,0.000e+00,0.000e+00,0.000e+00,1.170e-02,0.000e+00,6.260e-02,0.000e+00,4.041e-01,0.000e+00
 -0.3761,0.000e+00,1.881e+00,1.900e-02,0.000e+00,4.690e-01,0.000e+00,4.800e-03,0.000e+00,2.760e-02,0.000e+00,8.080e-02,0.000e+00,0.000e+00,0.000e+00,1.150e-02,0.000e+00,6.160e-02,0.000e+00,3.966e-01,0.000e+00
 -0.3556,0.000e+00,1.926e+00,1.940e-02,0.000e+00,4.830e-01,0.000e+00,4.800e-03,0.000e+00,2.780e-02,0.000e+00,8.420e-02,0.000e+00,0.000e+00,0.000e+00,1.110e-02,0.000e+00,6.170e-02,0.000e+00,4.044e-01,0.000e+00
 -0.3350,0.000e+00,1.933e+00,1.900e-02,0.000e+00,4.886e-01,0.000e+00,5.000e-03,0.000e+00,2.700e-02,0.000e+00,8.590e-02,0.000e+00,0.000e+00,0.000e+00,1.080e-02,0.000e+00,6.130e-02,0.000e+00,4.022e-01,0.000e+00
 -0.3145,0.000e+00,1.913e+00,1.860e-02,0.000e+00,4.874e-01,0.000e+00,5.200e-03,0.000e+00,2.550e-02,0.000e+00,8.660e-02,0.000e+00,0.000e+00,0.000e+00,1.050e-02,0.000e+00,6.030e-02,0.000e+00,3.936e-01,0.000e+00
 -0.2939,0.000e+00,1.964e+00,1.840e-02,0.000e+00,5.036e-01,0.000e+00,5.200e-03,0.000e+00,2.510e-02,0.000e+00,9.150e-02,0.000e+00,0.000e+00,0.000e+00,1.040e-02,0.000e+00,6.100e-02,0.000e+00,4.004e-01,0.000e+00
 -0.2734,0.000e+00,1.974e+00,1.840e-02,0.000e+00,5.088e-01,0.000e+00,5.600e-03,0.000e+00,2.430e-02,0.000e+00,9.370e-02,0.000e+00,0.000e+00,0.000e+00,1.020e-02,0.000e+00,6.050e-02,0.000e+00,4.003e-01,0.000e+00
 -0.2528,0.000e+00,1.874e+00,1.720e-02,0.000e+00,4.880e-01,0.000e+00,4.600e-03,0.000e+00,2.240e-02,0.000e+00,8.700e-02,0.000e+00,0.000e+00,0.000e+00,9.800e-03,0.000e+00,5.820e-02,0.000e+00,3.773e-01,0.000e+00
 -0.2323,0.000e+00,1.701e+00,1.640e-02,0.000e+00,4.432e-01,0.000e+00,4.400e-03,0.000e+00,2.060e-02,0.000e+00,7.700e-02,0.000e+00,0.000e+00,0.000e+00,9.400e-03,0.000e+00,5.340e-02,0.000e+00,3.438e-01,0.000e+00
 -0.2117,0.000e+00,1.616e+00,1.560e-02,0.000e+00,4.216e-01,0.000e+00,4.200e-03,0.000e+00,1.990e-02,0.000e+00,7.220e-02,0.000e+00,0.000e+00,0.000e+00,9.400e-03,0.000e+00,5.160e-02,0.000e+00,3.264e-01,0.000e+00
 -0.1912,0.000e+00,1.595e+00,1.500e-02,0.000e+00,4.186e-01,0.000e+00,4.200e-03,0.000e+00,1.940e-02,0.000e+00,7.020e-02,0.000e+00,0.000e+00,0.000e+00,9.300e-03,0.000e+00,5.140e-02,0.000e+00,3.212e-01,0.000e+00
 -0.1706,0.000e+00,1.588e+00,1.460e-02,0.000e+00,4.194e-01,0.000e+00,4.200e-03,0.000e+00,1.900e-02,0.000e+00,6.920e-02,0.000e+00,0.000e+00,0.000e+00,9.300e-03,0.000e+00,5.150e-02,0.000e+00,3.184e-01,0.000e+00
 -0.1501,0.000e+00,1.591e+00,1.420e-02,0.000e+00,4.234e-01,0.000e+00,4.200e-03,0.000e+00,1.830e-02,0.000e+00,6.860e-02,0.000e+00,0.000e+00,0.000e+00,9.200e-03,0.000e+00,5.220e-02,0.000e+00,3.175e-01,0.000e+00
 -0.1295,0.000e+00,1.555e+00,1.380e-02,0.000e+00,4.170e-01,0.000e+00,4.200e-03,0.000e+00,1.690e-02,0.000e+00,6.670e-02,0.000e+00,0.000e+00,0.000e+00,8.900e-03,0.000e+00,5.120e-02,0.000e+00,3.094e-01,0.000e+00
 -0.1090,0.000e+00,1.541e+00,1.340e-02,0.000e+00,4.162e-01,0.000e+00,4.000e-03,0.000e+00,1.620e-02,0.000e+00,6.530e-02,0.000e+00,0.000e+00,0.000e+00,8.800e-03,0.000e+00,5.090e-02,0.000e+00,3.057e-01,0.000e+00
 -0.0884,0.000e+00,1.554e+00,1.320e-02,0.000e+00,4.220e-01,0.000e+00,4.000e-03,0.000e+00,1.580e-02,0.000e+00,6.540e-02,0.000e+00,0.000e+00,0.000e+00,8.800e-03,0.000e+00,5.160e-02,0.000e+00,3.073e-01,0.000e+00
 -0.0679,0.000e+00,1.576e+00,1.300e-02,0.000e+00,4.302e-01,0.000e+00,4.000e-03,0.000e+00,1.530e-02,0.000e+00,6.590e-02,0.000e+00,0.000e+00,0.000e+00,8.700e-03,0.000e+00,5.240e-02,0.000e+00,3.108e-01,0.000e+00
 -0.0473,0.000e+00,1.607e+00,1.280e-02,0.000e+00,4.410e-01,0.000e+00,4.200e-03,0.000e+00,1.490e-02,0.000e+00,6.720e-02,0.000e+00,0.000e+00,0.000e+00,8.800e-03,0.000e+00,5.400e-02,0.000e+00,3.170e-01,0.000e+00
