energy,total.dn,total.up,Mn.s.up,Mn.s.dn,Mn.p.up,Mn.p.dn,Mn.d.up,Mn.d.dn,Li.s.up,Li.s.dn,Li.p.up,Li.p.dn,Li.d.up,Li.d.dn,Sb.s.up,Sb.s.dn,Sb.p.up,Sb.p.dn,Sb.d.up,Sb.d.dn
 -1.9713,1.918e+00,1.510e+00,4.950e-02,2.120e-02,2.850e-02,4.450e-02,4.679e-01,1.723e-01,4.270e-02,5.020e-02,6.190e-02,1.078e-01,0.000e+00,0.000e+00,3.160e-02,1.970e-02,3.322e-01,7.322e-01,1.350e-02,1.150e-02
 -1.9522,2.000e+00,2.073e+00,7.710e-02,2.140e-02,3.290e-02,4.630e-02,6.200e-01,1.866e-01,6.070e-02,5.180e-02,8.960e-02,1.122e-01,0.000e+00,0.000e+00,4.500e-02,1.990e-02,4.565e-01,7.651e-01,2.050e-02,1.190e-02
 -1.9331,2.070e+00,2.296e+00,7.580e-02,2.170e-02,3.670e-02,4.750e-02,6.496e-01,1.989e-01,7.080e-02,5.280e-02,1.047e-01,1.157e-01,0.000e+00,0.000e+00,5.360e-02,2.010e-02,5.260e-01,7.930e-01,2.140e-02,1.240e-02
 -1.9140,2.124e+00,2.214e+00,6.080e-02,2.180e-02,3.920e-02,4.820e-02,5.822e-01,2.088e-01,7.010e-02,5.240e-02,1.076e-01,1.195e-01,0.000e+00,0.000e+00,5.440e-02,2.030e-02,5.333e-01,8.156e-01,1.870e-02,1.270e-02
 -1.8949,2.224e+00,2.216e+00,5.910e-02,2.280e-02,4.140e-02,5.040e-02,5.669e-01,2.228e-01,6.940e-02,5.140e-02,1.108e-01,1.275e-01,0.000e+00,0.000e+00,5.440e-02,2.070e-02,5.402e-01,8.582e-01,1.880e-02,1.270e-02
 -1.8757,2.434e+00,2.052e+00,5.370e-02,2.620e-02,4.000e-02,5.550e-02,5.276e-01,2.410e-01,6.470e-02,5.080e-02,1.004e-01,1.463e-01,0.000e+00,0.000e+00,5.370e-02,2.100e-02,4.979e-01,9.477e-01,1.770e-02,1.330e-02
 -1.8566,2.550e+00,1.947e+00,4.930e-02,2.640e-02,3.960e-02,5.800e-02,4.948e-01,2.556e-01,6.130e-02,5.100e-02,9.540e-02,1.546e-01,0.000e+00,0.000e+00,5.330e-02,2.120e-02,4.742e-01,9.949e-01,1.690e-02,1.400e-02
 -1.8375,2.427e+00,1.837e+00,4.500e-02,2.270e-02,3.830e-02,5.260e-02,4.633e-01,2.600e-01,5.850e-02,4.840e-02,8.920e-02,1.444e-01,0.000e+00,0.000e+00,5.310e-02,2.030e-02,4.501e-01,9.448e-01,1.580e-02,1.350e-02
 -1.8184,2.377e+00,1.785e+00,4.180e-02,1.980e-02,3.770e-02,4.970e-02,4.448e-01,2.704e-01,5.800e-02,4.670e-02,8.610e-02,1.392e-01,0.000e+00,0.000e+00,5.510e-02,1.960e-02,4.404e-01,9.241e-01,1.520e-02,1.340e-02
 -1.7993,2.329e+00,1.574e+00,3.780e-02,1.750e-02,3.390e-02,4.750e-02,3.913e-01,2.758e-01,5.040e-02,4.520e-02,7.360e-02,1.355e-01,0.000e+00,0.000e+00,4.890e-02,1.890e-02,3.939e-01,9.050e-01,1.320e-02,1.360e-02
 -1.7802,2.216e+00,1.515e+00,3.630e-02,1.540e-02,3.300e-02,4.450e-02,3.732e-01,2.706e-01,4.850e-02,4.270e-02,7.030e-02,1.274e-01,0.000e+00,0.000e+00,4.830e-02,1.800e-02,3.823e-01,8.600e-01,1.290e-02,1.310e-02
 -1.7610,2.170e+00,1.442e+00,3.460e-02,1.420e-02,3.160e-02,4.310e-02,3.510e-01,2.727e-01,4.590e-02,4.090e-02,6.680e-02,1.243e-01,0.000e+00,0.000e+00,4.680e-02,1.740e-02,3.672e-01,8.422e-01,1.230e-02,1.280e-02
 -1.7419,2.213e+00,1.357e+00,3.250e-02,1.320e-02,3.030e-02,4.210e-02,3.243e-01,2.801e-01,4.290e-02,4.220e-02,6.340e-02,1.293e-01,0.000e+00,0.000e+00,4.470e-02,1.700e-02,3.491e-01,8.585e-01,1.190e-02,1.340e-02
 -1.7228,2.261e+00,1.327e+00,3.080e-02,1.290e-02,3.110e-02,4.210e-02,3.088e-01,2.910e-01,4.070e-02,4.090e-02,6.460e-02,1.340e-01,0.000e+00,0.000e+00,4.400e-02,1.660e-02,3.426e-01,8.788e-01,1.170e-02,1.340e-02
 -1.7037,2.577e+00,1.472e+00,3.100e-02,1.320e-02,3.910e-02,4.590e-02,3.226e-01,3.297e-01,4.040e-02,4.260e-02,8.260e-02,1.628e-01,0.000e+00,0.000e+00,4.550e-02,1.710e-02,3.801e-01,1.005e+00,1.330e-02,1.470e-02
 -1.6846,2.604e+00,1.540e+00,3.030e-02,1.290e-02,4.080e-02,4.420e-02,3.353e-01,3.282e-01,4.340e-02,4.090e-02,8.620e-02,1.716e-01,0.000e+00,0.000e+00,4.690e-02,1.690e-02,4.029e-01,1.018e+00,1.350e-02,1.450e-02
 -1.6655,2.596e+00,1.671e+00,3.040e-02,1.260e-02,4.420e-02,4.320e-02,3.559e-01,3.356e-01,4.630e-02,3.990e-02,9.630e-02,1.691e-01,0.000e+00,0.000e+00,4.840e-02,1.680e-02,4.438e-01,1.015e+00,1.440e-02,1.440e-02
 -1.6463,2.526e+00,1.861e+00,2.910e-02,1.230e-02,4.810e-02,4.080e-02,3.813e-01,3.262e-01,5.100e-02,3.890e-02,1.134e-01,1.645e-01,0.000e+00,0.000e+00,4.670e-02,1.660e-02,5.090e-01,9.884e-01,1.560e-02,1.410e-02
 -1.6272,2.362e+00,2.028e+00,2.620e-02,1.150e-02,4.930e-02,3.750e-02,4.173e-01,3.047e-01,5.820e-02,3.560e-02,1.232e-01,1.546e-01,0.000e+00,0.000e+00,4.320e-02,1.550e-02,5.687e-01,9.254e-01,1.650e-02,1.340e-02
 -1.6081,2.323e+00,1.757e+00,2.480e-02,1.110e-02,4.350e-02,3.600e-02,3.567e-01,3.005e-01,4.930e-02,3.420e-02,1.060e-01,1.525e-01,0.000e+00,0.000e+00,3.800e-02,1.520e-02,4.955e-01,9.111e-01,1.480e-02,1.330e-02
 -1.5890,2.144e+00,1.593e+00,2.320e-02,1.050e-02,3.970e-02,3.260e-02,3.146e-01,2.560e-01,4.310e-02,3.220e-02,9.710e-02,1.458e-01,0.000e+00,0.000e+00,3.530e-02,1.480e-02,4.548e-01,8.412e-01,1.370e-02,1.310e-02
 -1.5699,2.156e+00,1.540e+00,2.340e-02,1.020e-02,3.790e-02,3.230e-02,2.994e-01,2.603e-01,4.140e-02,3.150e-02,9.350e-02,1.464e-01,0.000e+00,0.000e+00,3.360e-02,1.470e-02,4.453e-01,8.471e-01,1.330e-02,1.340e-02
 -1.5507,2.174e+00,1.521e+00,2.300e-02,1.000e-02,3.720e-02,3.220e-02,2.908e-01,2.647e-01,4.030e-02,3.090e-02,9.220e-02,1.473e-01,0.000e+00,0.000e+00,3.260e-02,1.460e-02,4.452e-01,8.553e-01,1.320e-02,1.380e-02
 -1.5316,2.197e+00,1.463e+00,2.230e-02,1.000e-02,3.580e-02,3.180e-02,2.756e-01,2.697e-01,3.890e-02,3.020e-02,8.780e-02,1.493e-01,0.000e+00,0.000e+00,3.150e-02,1.440e-02,4.327e-01,8.655e-01,1.280e-02,1.380e-02
 -1.5125,2.197e+00,1.500e+00,2.240e-02,9.900e-03,3.700e-02,3.120e-02,2.777e-01,2.702e-01,3.890e-02,2.940e-02,9.110e-02,1.494e-01,0.000e+00,0.000e+00,3.120e-02,1.420e-02,4.483e-01,8.673e-01,1.320e-02,1.390e-02
 -1.4934,2.200e+00,1.603e+00,2.440e-02,9.900e-03,4.010e-02,3.100e-02,2.861e-01,2.684e-01,4.020e-02,2.850e-02,9.910e-02,1.503e-01,0.000e+00,0.000e+00,3.280e-02,1.430e-02,4.864e-01,8.708e-01,1.380e-02,1.380e-02
 -1.4743,2.105e+00,1.652e+00,2.380e-02,9.300e-03,4.150e-02,3.000e-02,2.909e-01,2.638e-01,4.010e-02,2.690e-02,1.037e-01,1.416e-01,0.000e+00,0.000e+00,3.220e-02,1.370e-02,5.075e-01,8.343e-01,1.380e-02,1.310e-02
 -1.4552,2.057e+00,1.600e+00,2.310e-02,8.700e-03,4.020e-02,2.910e-02,2.794e-01,2.626e-01,4.000e-02,2.560e-02,9.940e-02,1.376e-01,0.000e+00,0.000e+00,3.150e-02,1.320e-02,4.926e-01,8.160e-01,1.380e-02,1.270e-02
 -1.4360,2.102e+00,1.559e+00,2.220e-02,8.900e-03,3.930e-02,3.070e-02,2.658e-01,2.661e-01,3.850e-02,2.530e-02,9.790e-02,1.405e-01,0.000e+00,0.000e+00,3.010e-02,1.340e-02,4.843e-01,8.365e-01,1.370e-02,1.290e-02
 -1.4169,2.090e+00,1.570e+00,2.160e-02,8.900e-03,4.010e-02,2.990e-02,2.604e-01,2.673e-01,3.730e-02,2.460e-02,1.007e-01,1.393e-01,0.000e+00,0.000e+00,2.910e-02,1.380e-02,4.935e-01,8.329e-01,1.380e-02,1.250e-02
 -1.3978,2.085e+00,1.566e+00,2.130e-02,8.500e-03,4.000e-02,2.960e-02,2.540e-01,2.702e-01,3.680e-02,2.390e-02,1.011e-01,1.385e-01,0.000e+00,0.000e+00,2.900e-02,1.360e-02,4.968e-01,8.323e-01,1.370e-02,1.240e-02
 -1.3787,2.071e+00,1.596e+00,2.090e-02,7.800e-03,3.970e-02,2.870e-02,2.587e-01,2.751e-01,3.820e-02,2.340e-02,1.037e-01,1.368e-01,0.000e+00,0.000e+00,3.000e-02,1.300e-02,5.083e-01,8.270e-01,1.410e-02,1.230e-02
 -1.3596,2.136e+00,1.619e+00,2.080e-02,7.500e-03,4.010e-02,2.910e-02,2.597e-01,2.935e-01,3.850e-02,2.330e-02,1.061e-01,1.393e-01,0.000e+00,0.000e+00,3.030e-02,1.290e-02,5.189e-01,8.533e-01,1.420e-02,1.230e-02
 -1.3404,2.270e+00,1.634e+00,2.060e-02,7.200e-03,4.050e-02,2.960e-02,2.584e-01,3.350e-01,3.840e-02,2.320e-02,1.079e-01,1.430e-01,0.000e+00,0.000e+00,2.990e-02,1.310e-02,5.275e-01,9.049e-01,1.430e-02,1.240e-02
 -1.3213,2.484e+00,1.694e+00,2.040e-02,6.800e-03,4.160e-02,3.040e-02,2.682e-01,4.058e-01,3.950e-02,2.240e-02,1.125e-01,1.487e-01,0.000e+00,0.000e+00,2.970e-02,1.270e-02,5.506e-01,9.864e-01,1.500e-02,1.300e-02
 -1.3022,2.625e+00,1.720e+00,1.990e-02,6.600e-03,4.230e-02,3.100e-02,2.671e-01,4.479e-01,3.940e-02,2.210e-02,1.156e-01,1.538e-01,0.000e+00,0.000e+00,2.970e-02,1.240e-02,5.639e-01,1.042e+00,1.510e-02,1.310e-02
 -1.2831,2.747e+00,1.726e+00,1.920e-02,6.400e-03,4.300e-02,3.180e-02,2.628e-01,4.843e-01,3.890e-02,2.170e-02,1.171e-01,1.582e-01,0.000e+00,0.000e+00,2.940e-02,1.210e-02,5.716e-01,1.090e+00,1.500e-02,1.340e-02
 -1.2640,2.793e+00,1.884e+00,2.010e-02,6.300e-03,4.470e-02,3.290e-02,2.921e-01,4.903e-01,3.970e-02,2.130e-02,1.329e-01,1.617e-01,0.000e+00,0.000e+00,3.330e-02,1.200e-02,6.259e-01,1.112e+00,1.550e-02,1.340e-02
 -1.2449,2.576e+00,1.790e+00,1.920e-02,6.200e-03,4.530e-02,3.270e-02,2.629e-01,4.143e-01,3.810e-02,2.030e-02,1.240e-01,1.582e-01,0.000e+00,0.000e+00,3.000e-02,1.140e-02,6.029e-01,1.036e+00,1.510e-02,1.290e-02
 -1.2257,2.387e+00,1.855e+00,1.940e-02,5.700e-03,4.710e-02,3.230e-02,2.679e-01,3.481e-01,3.900e-02,1.900e-02,1.298e-01,1.556e-01,0.000e+00,0.000e+00,3.070e-02,1.070e-02,6.293e-01,9.692e-01,1.590e-02,1.240e-02
 -1.2066,2.079e+00,1.849e+00,1.830e-02,5.200e-03,4.700e-02,2.690e-02,2.642e-01,2.890e-01,3.810e-02,1.740e-02,1.308e-01,1.400e-01,0.000e+00,0.000e+00,2.870e-02,9.800e-03,6.320e-01,8.471e-01,1.560e-02,1.200e-02
 -1.1875,1.948e+00,1.883e+00,1.840e-02,5.100e-03,4.800e-02,2.490e-02,2.655e-01,2.572e-01,3.800e-02,1.680e-02,1.340e-01,1.350e-01,0.000e+00,0.000e+00,2.890e-02,9.600e-03,6.479e-01,7.971e-01,1.580e-02,1.160e-02
 -1.1684,1.824e+00,1.917e+00,1.880e-02,5.000e-03,4.890e-02,2.250e-02,2.675e-01,2.333e-01,3.810e-02,1.620e-02,1.371e-01,1.285e-01,0.000e+00,0.000e+00,2.950e-02,9.500e-03,6.629e-01,7.481e-01,1.630e-02,1.140e-02
 -1.1493,1.756e+00,1.931e+00,1.900e-02,5.000e-03,4.880e-02,2.130e-02,2.701e-01,2.172e-01,3.820e-02,1.600e-02,1.380e-01,1.258e-01,0.000e+00,0.000e+00,2.990e-02,9.400e-03,6.698e-01,7.223e-01,1.660e-02,1.130e-02
 -1.1301,1.699e+00,2.001e+00,1.930e-02,5.000e-03,5.200e-02,2.010e-02,2.788e-01,2.043e-01,3.820e-02,1.560e-02,1.423e-01,1.238e-01,0.000e+00,0.000e+00,3.110e-02,9.400e-03,6.981e-01,7.007e-01,1.690e-02,1.110e-02
 -1.1110,1.649e+00,1.944e+00,1.870e-02,5.000e-03,5.070e-02,1.900e-02,2.625e-01,1.931e-01,3.750e-02,1.520e-02,1.393e-01,1.219e-01,0.000e+00,0.000e+00,2.970e-02,9.400e-03,6.825e-01,6.820e-01,1.700e-02,1.120e-02
 -1.0919,1.656e+00,2.029e+00,1.850e-02,5.100e-03,5.370e-02,1.860e-02,2.625e-01,1.902e-01,3.840e-02,1.530e-02,1.484e-01,1.238e-01,0.000e+00,0.000e+00,2.990e-02,9.500e-03,7.185e-01,6.864e-01,1.830e-02,1.160e-02
 -1.0728,1.667e+00,2.008e+00,1.810e-02,5.300e-03,5.250e-02,1.830e-02,2.582e-01,1.889e-01,3.800e-02,1.530e-02,1.475e-01,1.256e-01,0.000e+00,0.000e+00,2.960e-02,9.700e-03,7.139e-01,6.918e-01,1.810e-02,1.150e-02
 -1.0537,1.624e+00,1.891e+00,1.770e-02,5.200e-03,4.850e-02,1.620e-02,2.485e-01,1.842e-01,3.560e-02,1.520e-02,1.366e-01,1.232e-01,0.000e+00,0.000e+00,2.870e-02,9.800e-03,6.738e-01,6.747e-01,1.660e-02,1.160e-02
 -1.0346,1.572e+00,1.844e+00,1.750e-02,4.900e-03,4.700e-02,1.450e-02,2.444e-01,1.806e-01,3.450e-02,1.460e-02,1.322e-01,1.192e-01,0.000e+00,0.000e+00,2.830e-02,9.600e-03,6.592e-01,6.542e-01,1.620e-02,1.150e-02
 -1.0154,1.534e+00,1.841e+00,1.730e-02,4.800e-03,4.690e-02,1.320e-02,2.427e-01,1.775e-01,3.410e-02,1.430e-02,1.319e-01,1.165e-01,0.000e+00,0.000e+00,2.830e-02,9.400e-03,6.606e-01,6.393e-01,1.610e-02,1.140e-02
 -0.9963,1.528e+00,1.968e+00,1.830e-02,4.700e-03,5.030e-02,1.230e-02,2.573e-01,1.769e-01,3.620e-02,1.440e-02,1.420e-01,1.165e-01,0.000e+00,0.000e+00,2.920e-02,9.300e-03,7.091e-01,6.372e-01,1.780e-02,1.140e-02
 -0.9772,1.534e+00,1.846e+00,1.660e-02,4.700e-03,4.710e-02,1.150e-02,2.441e-01,1.777e-01,3.340e-02,1.450e-02,1.322e-01,1.174e-01,0.000e+00,0.000e+00,2.810e-02,9.400e-03,6.671e-01,6.396e-01,1.630e-02,1.160e-02
 -0.9581,1.541e+00,1.812e+00,1.590e-02,4.700e-03,4.660e-02,1.090e-02,2.396e-01,1.783e-01,3.250e-02,1.470e-02,1.295e-01,1.182e-01,0.000e+00,0.000e+00,2.730e-02,9.400e-03,6.571e-01,6.433e-01,1.620e-02,1.180e-02
 -0.9390,1.592e+00,1.782e+00,1.530e-02,4.800e-03,4.610e-02,1.070e-02,2.350e-01,1.856e-01,3.180e-02,1.500e-02,1.271e-01,1.223e-01,0.000e+00,0.000e+00,2.660e-02,9.800e-03,6.489e-01,6.654e-01,1.610e-02,1.250e-02
 -0.9198,1.605e+00,1.752e+00,1.480e-02,4.900e-03,4.540e-02,9.900e-03,2.310e-01,1.893e-01,3.120e-02,1.480e-02,1.245e-01,1.229e-01,0.000e+00,0.000e+00,2.620e-02,9.800e-03,6.403e-01,6.728e-01,1.560e-02,1.240e-02
 -0.9007,1.728e+00,1.732e+00,1.430e-02,4.900e-03,4.540e-02,1.150e-02,2.261e-01,2.033e-01,3.070e-02,1.470e-02,1.224e-01,1.338e-01,0.000e+00,0.000e+00,2.570e-02,1.000e-02,6.359e-01,7.268e-01,1.560e-02,1.320e-02
 -0.8816,1.577e+00,1.737e+00,1.420e-02,4.800e-03,4.600e-02,8.700e-03,2.257e-01,1.885e-01,3.040e-02,1.380e-02,1.226e-01,1.201e-01,0.000e+00,0.000e+00,2.580e-02,9.700e-03,6.399e-01,6.649e-01,1.550e-02,1.240e-02
 -0.8625,1.397e+00,1.721e+00,1.400e-02,4.700e-03,4.570e-02,7.700e-03,2.232e-01,1.719e-01,2.960e-02,1.180e-02,1.212e-01,1.048e-01,0.000e+00,0.000e+00,2.580e-02,8.800e-03,6.365e-01,5.894e-01,1.550e-02,1.110e-02
 -0.8434,1.288e+00,1.703e+00,1.380e-02,4.600e-03,4.540e-02,6.800e-03,2.204e-01,1.618e-01,2.880e-02,1.040e-02,1.194e-01,9.580e-02,0.000e+00,0.000e+00,2.610e-02,8.100e-03,6.323e-01,5.434e-01,1.540e-02,1.030e-02
 -0.8243,1.211e+00,1.693e+00,1.360e-02,4.500e-03,4.530e-02,6.400e-03,2.179e-01,1.536e-01,2.830e-02,9.500e-03,1.184e-01,8.920e-02,0.000e+00,0.000e+00,2.630e-02,7.700e-03,6.311e-01,5.112e-01,1.520e-02,9.800e-03
 -0.8051,1.165e+00,1.730e+00,1.350e-02,4.500e-03,4.740e-02,6.000e-03,2.187e-01,1.493e-01,2.820e-02,9.000e-03,1.211e-01,8.540e-02,0.000e+00,0.000e+00,2.680e-02,7.500e-03,6.495e-01,4.922e-01,1.540e-02,9.400e-03
 -0.7860,1.121e+00,1.704e+00,1.320e-02,4.400e-03,4.630e-02,5.700e-03,2.152e-01,1.450e-01,2.740e-02,8.500e-03,1.196e-01,8.140e-02,0.000e+00,0.000e+00,2.650e-02,7.200e-03,6.413e-01,4.737e-01,1.520e-02,9.400e-03
 -0.7669,1.099e+00,1.714e+00,1.330e-02,4.400e-03,4.660e-02,5.500e-03,2.153e-01,1.427e-01,2.710e-02,7.900e-03,1.204e-01,7.940e-02,0.000e+00,0.000e+00,2.670e-02,7.000e-03,6.482e-01,4.653e-01,1.530e-02,9.100e-03
 -0.7478,1.069e+00,1.748e+00,1.330e-02,4.400e-03,4.790e-02,5.300e-03,2.180e-01,1.404e-01,2.720e-02,7.600e-03,1.232e-01,7.670e-02,0.000e+00,0.000e+00,2.730e-02,6.900e-03,6.628e-01,4.530e-01,1.560e-02,8.700e-03
 -0.7287,1.076e+00,1.773e+00,1.330e-02,4.500e-03,4.900e-02,5.100e-03,2.206e-01,1.419e-01,2.720e-02,7.500e-03,1.253e-01,7.680e-02,0.000e+00,0.000e+00,2.750e-02,6.900e-03,6.747e-01,4.569e-01,1.630e-02,8.600e-03
 -0.7096,1.128e+00,1.770e+00,1.310e-02,4.500e-03,4.920e-02,5.000e-03,2.199e-01,1.456e-01,2.660e-02,7.200e-03,1.251e-01,8.170e-02,0.000e+00,0.000e+00,2.750e-02,7.100e-03,6.755e-01,4.819e-01,1.620e-02,8.900e-03
 -0.6904,9.006e-01,1.784e+00,1.280e-02,4.300e-03,5.010e-02,4.600e-03,2.200e-01,1.295e-01,2.650e-02,6.300e-03,1.267e-01,6.090e-02,0.000e+00,0.000e+00,2.750e-02,6.200e-03,6.823e-01,3.761e-01,1.620e-02,7.800e-03
 -0.6713,8.971e-01,1.733e+00,1.230e-02,4.200e-03,4.820e-02,4.600e-03,2.140e-01,1.285e-01,2.520e-02,6.400e-03,1.227e-01,6.050e-02,0.000e+00,0.000e+00,2.680e-02,6.200e-03,6.670e-01,3.750e-01,1.590e-02,7.700e-03
 -0.6522,8.921e-01,1.708e+00,1.330e-02,4.100e-03,4.780e-02,4.400e-03,2.097e-01,1.272e-01,2.460e-02,6.200e-03,1.204e-01,6.010e-02,0.000e+00,0.000e+00,2.670e-02,6.300e-03,6.578e-01,3.733e-01,1.590e-02,7.600e-03
 -0.6331,8.788e-01,1.671e+00,1.330e-02,3.500e-03,4.700e-02,4.400e-03,2.045e-01,1.200e-01,2.390e-02,6.100e-03,1.176e-01,5.960e-02,0.000e+00,0.000e+00,2.630e-02,6.200e-03,6.447e-01,3.693e-01,1.570e-02,7.500e-03
 -0.6140,8.940e-01,1.707e+00,1.340e-02,3.400e-03,4.770e-02,4.400e-03,2.039e-01,1.217e-01,2.380e-02,6.300e-03,1.225e-01,6.050e-02,0.000e+00,0.000e+00,2.650e-02,6.400e-03,6.615e-01,3.761e-01,1.630e-02,7.600e-03
 -0.5948,9.155e-01,1.569e+00,1.330e-02,3.400e-03,4.390e-02,4.500e-03,1.951e-01,1.259e-01,2.280e-02,6.500e-03,1.090e-01,6.150e-02,0.000e+00,0.000e+00,2.590e-02,6.500e-03,6.046e-01,3.849e-01,1.500e-02,7.800e-03
 -0.5757,9.384e-01,1.537e+00,1.340e-02,3.400e-03,4.310e-02,4.400e-03,1.925e-01,1.311e-01,2.230e-02,6.700e-03,1.060e-01,6.240e-02,0.000e+00,0.000e+00,2.580e-02,6.500e-03,5.929e-01,3.942e-01,1.480e-02,7.900e-03
 -0.5566,1.050e+00,1.518e+00,1.350e-02,3.500e-03,4.240e-02,5.300e-03,1.909e-01,1.488e-01,2.210e-02,7.300e-03,1.037e-01,6.900e-02,0.000e+00,0.000e+00,2.590e-02,6.800e-03,5.862e-01,4.412e-01,1.480e-02,8.700e-03
 -0.5375,1.339e+00,1.494e+00,1.360e-02,4.000e-03,4.190e-02,8.200e-03,1.895e-01,1.875e-01,2.190e-02,8.800e-03,1.013e-01,8.850e-02,0.000e+00,0.000e+00,2.610e-02,6.800e-03,5.766e-01,5.641e-01,1.450e-02,1.070e-02
 -0.5184,1.599e+00,1.473e+00,1.380e-02,4.300e-03,4.140e-02,1.100e-02,1.886e-01,2.221e-01,2.170e-02,1.030e-02,9.920e-02,1.062e-01,0.000e+00,0.000e+00,2.640e-02,6.900e-03,5.682e-01,6.755e-01,1.440e-02,1.250e-02
 -0.4993,1.538e+00,1.464e+00,1.400e-02,3.800e-03,4.100e-02,9.600e-03,1.887e-01,2.266e-01,2.180e-02,9.700e-03,9.800e-02,1.014e-01,0.000e+00,0.000e+00,2.690e-02,6.800e-03,5.634e-01,6.433e-01,1.440e-02,1.190e-02
 -0.4801,1.367e+00,1.482e+00,1.460e-02,3.000e-03,4.070e-02,8.200e-03,1.932e-01,2.136e-01,2.280e-02,8.100e-03,9.920e-02,8.760e-02,0.000e+00,0.000e+00,2.900e-02,6.000e-03,5.688e-01,5.683e-01,1.460e-02,1.050e-02
 -0.4610,1.237e+00,1.482e+00,1.440e-02,2.300e-03,3.990e-02,7.100e-03,1.938e-01,2.050e-01,2.270e-02,6.900e-03,9.840e-02,7.710e-02,0.000e+00,0.000e+00,3.020e-02,5.400e-03,5.721e-01,5.102e-01,1.440e-02,9.500e-03
 -0.4419,1.151e+00,1.366e+00,1.400e-02,2.000e-03,3.860e-02,6.300e-03,1.840e-01,1.997e-01,2.140e-02,6.200e-03,8.900e-02,7.020e-02,0.000e+00,0.000e+00,2.810e-02,5.200e-03,5.206e-01,4.722e-01,1.400e-02,8.700e-03
 -0.4228,1.098e+00,1.403e+00,1.370e-02,1.800e-03,3.920e-02,5.700e-03,1.886e-01,1.977e-01,2.190e-02,5.600e-03,9.300e-02,6.560e-02,0.000e+00,0.000e+00,2.820e-02,5.000e-03,5.350e-01,4.481e-01,1.440e-02,8.200e-03
 -0.4037,1.057e+00,1.259e+00,1.340e-02,1.700e-03,3.610e-02,5.200e-03,1.689e-01,1.962e-01,1.850e-02,5.300e-03,8.050e-02,6.190e-02,0.000e+00,0.000e+00,2.400e-02,4.900e-03,4.854e-01,4.299e-01,1.310e-02,8.000e-03
 -0.3845,1.014e+00,1.246e+00,1.340e-02,1.600e-03,3.590e-02,4.700e-03,1.675e-01,1.933e-01,1.810e-02,4.800e-03,7.910e-02,5.870e-02,0.000e+00,0.000e+00,2.380e-02,4.800e-03,4.814e-01,4.113e-01,1.330e-02,7.400e-03
 -0.3654,9.800e-01,1.237e+00,1.340e-02,1.500e-03,3.550e-02,4.400e-03,1.658e-01,1.907e-01,1.780e-02,4.600e-03,7.840e-02,5.580e-02,0.000e+00,0.000e+00,2.360e-02,4.600e-03,4.790e-01,3.966e-01,1.310e-02,7.000e-03
 -0.3463,9.470e-01,1.231e+00,1.350e-02,1.500e-03,3.530e-02,4.000e-03,1.647e-01,1.876e-01,1.740e-02,4.200e-03,7.780e-02,5.310e-02,0.000e+00,0.000e+00,2.340e-02,4.400e-03,4.785e-01,3.825e-01,1.310e-02,6.800e-03
 -0.3272,9.242e-01,1.231e+00,1.360e-02,1.400e-03,3.550e-02,3.700e-03,1.638e-01,1.866e-01,1.730e-02,4.000e-03,7.750e-02,5.120e-02,0.000e+00,0.000e+00,2.340e-02,4.300e-03,4.800e-01,3.727e-01,1.310e-02,6.400e-03
 -0.3081,9.009e-01,1.232e+00,1.370e-02,1.300e-03,3.540e-02,3.500e-03,1.636e-01,1.853e-01,1.690e-02,3.800e-03,7.760e-02,4.880e-02,0.000e+00,0.000e+00,2.340e-02,4.100e-03,4.820e-01,3.627e-01,1.320e-02,6.200e-03
 -0.2890,8.776e-01,1.243e+00,1.380e-02,1.300e-03,3.560e-02,3.300e-03,1.641e-01,1.843e-01,1.690e-02,3.500e-03,7.820e-02,4.690e-02,0.000e+00,0.000e+00,2.350e-02,4.100e-03,4.880e-01,3.527e-01,1.320e-02,6.000e-03
 -0.2698,8.584e-01,1.268e+00,1.390e-02,1.200e-03,3.660e-02,3.100e-03,1.671e-01,1.840e-01,1.680e-02,3.300e-03,7.900e-02,4.500e-02,0.000e+00,0.000e+00,2.370e-02,3.900e-03,5.000e-01,3.445e-01,1.360e-02,5.700e-03
 -0.2507,8.364e-01,1.258e+00,1.380e-02,1.200e-03,3.640e-02,2.900e-03,1.647e-01,1.824e-01,1.650e-02,3.000e-03,7.860e-02,4.290e-02,0.000e+00,0.000e+00,2.330e-02,3.700e-03,4.989e-01,3.352e-01,1.360e-02,5.600e-03
 -0.2316,8.272e-01,1.246e+00,1.360e-02,1.100e-03,3.610e-02,2.700e-03,1.605e-01,1.837e-01,1.590e-02,2.900e-03,7.800e-02,4.150e-02,0.000e+00,0.000e+00,2.260e-02,3.500e-03,4.975e-01,3.310e-01,1.350e-02,5.300e-03
 -0.2125,8.193e-01,1.248e+00,1.360e-02,1.100e-03,3.610e-02,2.700e-03,1.585e-01,1.852e-01,1.550e-02,2.800e-03,7.830e-02,4.050e-02,0.000e+00,0.000e+00,2.220e-02,3.400e-03,5.011e-01,3.275e-01,1.360e-02,5.000e-03
 -0.1934,8.228e-01,1.278e+00,1.360e-02,1.100e-03,3.630e-02,2.500e-03,1.588e-01,1.905e-01,1.550e-02,2.500e-03,8.130e-02,3.950e-02,0.000e+00,0.000e+00,2.230e-02,3.400e-03,5.174e-01,3.287e-01,1.380e-02,5.000e-03
